kic_kepler_id,glx_objid
5880770,3190204538194761993
5880833,3190204538192664719
5880843,3190204538192664145
5880873,3190204538192664967
5880898,3190204538192664085
5880921,3190204538194761765
5880925,3190204538192664871
5880950,3190204538192664155
5880973,3190204538192664313
5880994,3190204538192665067
5880996,3190204538192664382
5881022,3190204538192664218
5881079,3190204538192664204
5881108,3190204538194762032
5881169,3190204538193718596
5960466,3190204538192665591
5960484,3190204538192665555
5960505,3190204538192665741
5960526,3190204538192665347
5960552,3190204538192665697
5960564,3190204538193718881
5960581,3190204538192665615
5960592,3190204538192665385
5960594,3190204538192665725
5960635,3190204538192665424
5960642,3190204538192665512
5960854,3190204538192665145
5960880,3190204538192666074
5960896,3190204538194762346
5960899,3190204538194763632
5960912,3190204538192666122
5960955,3190204538192665099
5960974,3190204538192666027
5960988,3190204538192665890
5960989,3190204538192666015
5961015,3190204538192665612
5961019,3190204538192665121
5961033,3190204538192665312
5961058,3190204538192665974
5961063,3190204538192665639
5961066,3190204538194762828
5961080,3190204538192665199
5961089,3190204538192665788
5961105,3190204538192666111
5961106,3190204538192665808
5961151,3190204538192666047
5961152,3190204538193718739
5961161,3190204538194763207
5961168,3190204538192665114
5961270,3190204538194763672
5961321,3190204538194763206
5961325,3190204538192666133
5961326,3190204538192666014
5961350,3190204538194763394
5961357,3190204538192665469
5961409,3190204538192665635
5961460,3190204538192665494
5961472,3190204538193718782
5961472,3190204538192665700
5961477,3190204538194763360
5961555,3190204538192665655
5961597,3190204538194763294
5961672,3190204538192665693
5961703,3190204538192665333
5961708,3190204538192666254
5961740,3190204538194763774
5961755,3190204538192665672
5961793,3190204538192665380
5961806,3190204538192665147
5961830,3190204538192665980
5961842,3190204538192665358
5961845,3190204538192665556
5961876,3190204538192666128
5961932,3190204538192665560
5961959,3190204538192665359
5961985,3190204538192665624
5961988,3190204538192665624
5961991,3190204538192665979
5962007,3190204538192665142
5962022,3190204538192665685
5962031,3190204538192665345
5962040,3190204538192665752
5962097,3190204538192665640
5962129,3190204538192665244
5962148,3190204538192665619
5962180,3190204538194762938
5962199,3190204538192665823
5962199,3190204538193718812
5962218,3190204538192665325
5962235,3190204538192665341
5962299,3190204538193718808
5962323,3190204538192665098
5962348,3190204538192665078
5962384,3190204538192666502
5962395,3190204538192665426
5962446,3190204538192665740
5962451,3190204538192665342
5962465,3190204538192665480
5962497,3190204538192666075
5962506,3190204538192665750
5962514,3190204538192665302
5962532,3190204538192665734
5962538,3190204538192665910
5962587,3190204538192665227
5962589,3190204538192665561
5962632,3190204538192665934
5962646,3190204538192666025
5962663,3190204538192665569
5962674,3190204538192665665
5962682,3190204538192665978
5962693,3190204538194762475
5962710,3190204538192665558
5962714,3190204538192665505
5962716,3190204538192665526
5962767,3190204538192665340
5962798,3190204538192665313
5962817,3190204538192665368
5962848,3190204538194763482
5962873,3190204538192666647
5962939,3190204538192665763
5962947,3190204538192665421
5962956,3190204538192665171
5962974,3190204538192665373
5962983,3190204538192665551
5963001,3190204538192665412
5963024,3190204538192665801
5963074,3190204538192665256
5963116,3190204538192665997
5963167,3190204538192665896
5963171,3190204538192665485
5963176,3190204538192665834
5963222,3190204538194763260
5963253,3190204538192665298
5963255,3190204538192666236
5963268,3190204538192665229
5963269,3190204538192665777
5963278,3190204538192665618
5963284,3190204538192665977
5963287,3190204538192665087
5963339,3190204538192665784
5963360,3190204538192665182
5963456,3190204538192665829
5963490,3190204538192666210
5963556,3190204538194763050
5963582,3190204538192666078
5963604,3190204538192665108
5963607,3190204538194762769
5963616,3190204538192665984
5963660,3190204538192666136
5963661,3190204538192665534
5963726,3190204538192665833
5963732,3190204538192666017
5963753,3190204538192665837
5963775,3190204538194763196
5963781,3190204538192665916
5963792,3190204538194762956
5963915,3190204538192665503
5963923,3190204538192665354
5963945,3190204538192666030
5963970,3190204538192665969
5963993,3190204538193718740
5963997,3190204538192666059
5964024,3190204538194762826
5964069,3190204538194762796
5964115,3190204538192665944
5964130,3190204538192665721
5964136,3190204538192666040
5964173,3190204538194763599
5964196,3190204538192665344
5964205,3190204538192665604
5964216,3190204538192665439
5964303,3190204538192665566
5964314,3190204538192665623
5964346,3190204538192666052
5964350,3190204538194762656
5964371,3190204538192665209
5964374,3190204538192665843
5964395,3190204538192666098
5964402,3190204538192666098
5964483,3190204538194762683
5964515,3190204538192665329
5964516,3190204538192665588
5964534,3190204538192666033
5964537,3190204538192665988
5964584,3190204538192665525
5964629,3190204538192665346
5964634,3190204538192665902
5964656,3190204538192665880
5964675,3190204538192665499
5964717,3190204538192665266
5964734,3190204538192665959
5964745,3190204538192665128
5964761,3190204538192665579
5964768,3190204538192665641
5964771,3190204538192666179
5964779,3190204538192665844
5964794,3190204538194763656
5964819,3190204538192665289
5964836,3190204538192665670
5964877,3190204538192665215
5964886,3190204538192665780
5964908,3190204538192665405
5964911,3190204538192665873
5964936,3190204538194763273
5964964,3190204538192665233
5964985,3190204538194763476
5965012,3190204538192665882
5965040,3190204538192665249
5965047,3190204538192665642
5965052,3190204538192665076
5965065,3190204538192665766
5965087,3190204538192665782
5965141,3190204538192665197
6042663,3190204538192666178
6042670,3190204538192666249
6042691,3190204538192666452
6042776,3190204538192666498
6042798,3190204538192667010
6042799,3190204538192666616
6042825,3190204538192666804
6042875,3190204538192666698
6042883,3190204538192666815
6042893,3190204538192667052
6042898,3190204538192666888
6042905,3190204538192667165
6042926,3190204538192667017
6042943,3190204538192667174
6042945,3190204538192667129
6043010,3190204538192666401
6043011,3190204538192667032
6043088,3190204538192666637
6043099,3190204538192666534
6043132,3190204538192666651
6043159,3190204538192667000
6043168,3190204538192666551
6043187,3190204538192667084
6043195,3190204538192666778
6043201,3190204538192666778
6043234,3190204538192666602
6043259,3190204538192667015
6043313,3190204538192666464
6043337,3190204538192666702
6043350,3190204538192666509
6043371,3190204538192666458
6043410,3190204538192666087
6043438,3190204538192666900
6043463,3190204538192667148
6043497,3190204538192667196
6043503,3190204538192666256
6043531,3190204538192666856
6043547,3190204538192666841
6043562,3190204538192666347
6043632,3190204538192667206
6043653,3190204538192666472
6043661,3190204538192666743
6043700,3190204538192666195
6043704,3190204538192666822
6043705,3190204538192666361
6043742,3190204538192666734
6043749,3190204538192666238
6043782,3190204538192666696
6043792,3190204538192666612
6043886,3190204538192666624
6043894,3190204538192666958
6043913,3190204538192666792
6043914,3190204538192666792
6043954,3190204538192667170
6044022,3190204538192666679
6044049,3190204538192667103
6044054,3190204538192666915
6044064,3190204538192666436
6044069,3190204538192667141
6044070,3190204538192666286
6044102,3190204538192666369
6044134,3190204538192667186
6044157,3190204538192667054
6044159,3190204538192666589
6044170,3190204538192666705
6044179,3190204538192667005
6044181,3190204538192666491
6044212,3190204538192666666
6044228,3190204538192667048
6044229,3190204538192667031
6044259,3190204538192666772
6044285,3190204538192666959
6044331,3190204538192666858
6044352,3190204538192666834
6044382,3190204538192666795
6044401,3190204538192667146
6044435,3190204538192666639
6044459,3190204538192667117
6044515,3190204538192667086
6044528,3190204538192667211
6044570,3190204538192666634
6044630,3190204538192666995
6044687,3190204538192666738
6044709,3190204538192666919
6044714,3190204538192666931
6044732,3190204538192666768
6044739,3190204538192666663
6044768,3190204538192667060
6044784,3190204538192666099
6044801,3190204538192667071
6044810,3190204538192666903
6044844,3190204538192666483
6044882,3190204538192666293
6044909,3190204538192666832
6044937,3190204538192667110
6044941,3190204538192666594
6044949,3190204538192666471
6044997,3190204538192666631
6044999,3190204538192666118
6045017,3190204538192667095
6045027,3190204538192666793
6045045,3190204538192666657
6045093,3190204538192666652
6045110,3190204538192666187
6045117,3190204538192666400
6045122,3190204538192666454
6045124,3190204538192666446
6045141,3190204538192666172
6045153,3190204538192666780
6045209,3190204538192666555
6045223,3190204538192666563
6045264,3190204538192666878
6045284,3190204538192666823
6045287,3190204538192666927
6045303,3190204538192666535
6045305,3190204538192666765
6045309,3190204538192666997
6045323,3190204538192666840
6045333,3190204538192666708
6045357,3190204538192667003
6045404,3190204538192667078
6045412,3190204538192666720
6045417,3190204538192666591
6045421,3190204538192667164
6045463,3190204538192667098
6045482,3190204538192666668
6045494,3190204538192666411
6045509,3190204538192667073
6045519,3190204538192666661
6045533,3190204538192667192
6045537,3190204538192666175
6045539,3190204538192666779
6045541,3190204538192667150
6045565,3190204538192666533
6045593,3190204538192666719
6045594,3190204538192666906
6045604,3190204538192666665
6045618,3190204538192667155
6045631,3190204538192666370
6045658,3190204538192666656
6045682,3190204538192666947
6045721,3190204538192666524
6045726,3190204538192667063
6045784,3190204538192667177
6045834,3190204538192666169
6045854,3190204538192666176
6045870,3190204538192666253
6045893,3190204538192666507
6045906,3190204538192666514
6045909,3190204538192667159
6045913,3190204538192666680
6045914,3190204538192666213
6045931,3190204538192666604
6045936,3190204538192667034
6045947,3190204538192666917
6045952,3190204538192666921
6045966,3190204538192666940
6046010,3190204538192667179
6046017,3190204538192666494
6046023,3190204538192667167
6046039,3190204538192666687
6046061,3190204538192666166
6046071,3190204538192666826
6046093,3190204538192666490
6046126,3190204538192666500
6046134,3190204538192666951
6046150,3190204538192666235
6046152,3190204538192666475
6046159,3190204538192666067
6046163,3190204538192667108
6046169,3190204538192666810
6046177,3190204538192666968
6046233,3190204538192666638
6046246,3190204538192666562
6046267,3190204538192666988
6046299,3190204538192666453
6046337,3190204538192666648
6046359,3190204538192666710
6046365,3190204538192666332
6046392,3190204538192667208
6046444,3190204538192666257
6046467,3190204538192666613
6046488,3190204538192667134
6046538,3190204538192666528
6046540,3190204538192666715
6046541,3190204538192667037
6046570,3190204538192667080
6046621,3190204538192666632
6046643,3190204538192666725
6046687,3190204538192666732
6046754,3190204538192667022
6046787,3190204538192667082
6046788,3190204538192666875
6046798,3190204538192666798
6046824,3190204538192666331
6046845,3190204538192667189
6046859,3190204538192666809
6046868,3190204538192666362
6046886,3190204538192667178
6046896,3190204538192666541
6046900,3190204538192667172
6046907,3190204538192666980
6046978,3190204538192666814
6046982,3190204538192667157
6047033,3190204538192666339
6047036,3190204538192666218
6047089,3190204538192666131
6124101,3190204538192667396
6124204,3190204538192667750
6124244,3190204538192667346
6124253,3190204538192667472
6124257,3190204538192667768
6124318,3190204538192667645
6124327,3190204538192667463
6124357,3190204538192667347
6124359,3190204538192667299
6124391,3190204538192667303
6124392,3190204538192667585
6124396,3190204538192667709
6124426,3190204538192667767
6124447,3190204538192667316
6124512,3190204538192667287
6124552,3190204538192667514
6124560,3190204538192667323
6124597,3190204538192667158
6124613,3190204538192667256
6124625,3190204538192667243
6124659,3190204538192667726
6124740,3190204538192667302
6124786,3190204538192667298
6124813,3190204538192667219
6124836,3190204538192667214
6124926,3190204538192667596
6124963,3190204538192667297
6125005,3190204538192667548
6125039,3190204538192667456
6125107,3190204538192667305
6125118,3190204538192667534
6125137,3190204538192667372
6125189,3190204538192667640
6125199,3190204538192667540
6125282,3190204538192667778
6125331,3190204538192667307
6125374,3190204538192667233
6125410,3190204538192667886
6125446,3190204538192667188
6125481,3190204538192667200
6125483,3190204538192667870
6125496,3190204538192667508
6125501,3190204538192667212
6125519,3190204538192667244
6125520,3190204538192667691
6125534,3190204538192667686
6125537,3190204538192667218
6125558,3190204538192667653
6125607,3190204538192667383
6125653,3190204538192667336
6125698,3190204538192667392
6125701,3190204538192667209
6125711,3190204538192667571
6125731,3190204538192667579
6125756,3190204538192667878
6125804,3190204538192667413
6125835,3190204538192667268
6125895,3190204538192667694
6125898,3190204538192667324
6125921,3190204538192667213
6125927,3190204538192667780
6125982,3190204538192667869
6125989,3190204538192667230
6126081,3190204538192667742
6126107,3190204538192667295
6126113,3190204538192667223
6126140,3190204538192667224
6126225,3190204538192667414
6126245,3190204538192667832
6126267,3190204538192667879
6126276,3190204538192667194
6126309,3190204538192667433
6126359,3190204538192667884
6126376,3190204538192667721
6126392,3190204538192667215
6126451,3190204538192667549
6126458,3190204538192667599
6126568,3190204538192667236
6126573,3190204538192667236
6126596,3190204538192667675
6126608,3190204538192667203
6126675,3190204538192667431
6126683,3190204538192667760
6126791,3190204538192667839
6126796,3190204538192667240
6126911,3190204538192667337
6126921,3190204538192667854
6126944,3190204538192667175
6126985,3190204538192667705
6127089,3190204538192667741
6127143,3190204538192667378
6127185,3190204538192667833
6127211,3190204538192667559
6127226,3190204538192667704
6127238,3190204538192667265
6127275,3190204538192667794
6127287,3190204538192667613
6127293,3190204538192667308
6127317,3190204538192667310
6127331,3190204538192667497
6127362,3190204538192667418
6127471,3190204538192667695
6127506,3190204538192667290
6127515,3190204538192667264
6127565,3190204538192667720
6127566,3190204538192667605
6127584,3190204538192667281
6127605,3190204538192667221
6127703,3190204538192667786
6127736,3190204538192667267
6127764,3190204538192667296
6127803,3190204538192667806
6127822,3190204538192667483
6127823,3190204538192667557
6127825,3190204538192667285
6127844,3190204538192667568
6127870,3190204538192667580
6205780,3190204538192668196
6205824,3190204538192668201
6205945,3190204538192669086
6206018,3190204538192668985
6206128,3190204538192669047
6206172,3190204538192669117
6206195,3190204538194766057
6206205,3190204538192668572
6206214,3190204538192668774
6206242,3190204538192668056
6206267,3190204538192668036
6206313,3190204538192668680
6206327,3190204538192668767
6206362,3190204538192669098
6206396,3190204538192668957
6206403,3190204538192668830
6206465,3190204538192668800
6206472,3190204538192668931
6206542,3190204538193719182
6206542,3190204538192667644
6206581,3190204538192668814
6206627,3190204538194765341
6206636,3190204538192667841
6206665,3190204538192669020
6206694,3190204538192668520
6206751,3190204538194764921
6206815,3190204538192668467
6206824,3190204538192668596
6206842,3190204538192668992
6206885,3190204538192668142
6206897,3190204538192668918
6206983,3190204538192668915
6207059,3190204538192668384
6207085,3190204538192668273
6207093,3190204538192669122
6207096,3190204538192669122
6207109,3190204538192668771
6207183,3190204538192668883
6207232,3190204538194766018
6207249,3190204538192669072
6207265,3190204538192668861
6207287,3190204538192668233
6207301,3190204538192668910
6207345,3190204538192669077
6207355,3190204538194766100
6207387,3190204538192668665
6207412,3190204538194765564
6207414,3190204538192668911
6207455,3190204538192668262
6207498,3190204538192668478
6207510,3190204538192668138
6207526,3190204538192668906
6207535,3190204538192668641
6207539,3190204538192668929
6207546,3190204538194766143
6207568,3190204538192667982
6207637,3190204538192669059
6207640,3190204538194765645
6207677,3190204538192667948
6207687,3190204538192668019
6207692,3190204538192668127
6207699,3190204538192668685
6207758,3190204538192668873
6207779,3190204538192669108
6207783,3190204538192668879
6207824,3190204538192668224
6207871,3190204538192668962
6207890,3190204538192668930
6207933,3190204538192668797
6207993,3190204538192668980
6208008,3190204538192668002
6208018,3190204538192669074
6208068,3190204538192668762
6208077,3190204538192669024
6208156,3190204538192668652
6208159,3190204538192668769
6208213,3190204538192668757
6208244,3190204538192668946
6208292,3190204538192669131
6208303,3190204538192668796
6208344,3190204538192668475
6208346,3190204538193719177
6208360,3190204538192668037
6208397,3190204538194765727
6208403,3190204538192669065
6208441,3190204538192668170
6208449,3190204538194765298
6208483,3190204538192668580
6208517,3190204538192668987
6208611,3190204538192668862
6208655,3190204538192667477
6208741,3190204538194765981
6208799,3190204538192668658
6208932,3190204538192669036
6286468,3190204538193719249
6286718,3190204538192668724
6286880,3190204538192668518
6287035,3190204538192668738
6287096,3190204538192668860
6287131,3190204538192668480
6287139,3190204538192668446
6287172,3190204538194765985
6287242,3190204538192668049
6287311,3190204538192668271
6287336,3190204538192668399
6287474,3190204538192668826
6287522,3190204538192668772
6287722,3190204538194765421
6287749,3190204538192668571
6287834,3190204538192668287
6287837,3190204538192668809
6287875,3190204538192668373
6287942,3190204538192668669
6287950,3190204538192668917
6287993,3190204538192668489
6288010,3190204538192668711
6288013,3190204538192668854
6288064,3190204538194766047
6288080,3190204538192668491
6288189,3190204538192668442
6288215,3190204538192668415
6288275,3190204538192668620
6288337,3190204538192668913
6288341,3190204538192668459
9265050,6371197300258111503
9265100,6371197300258111554
9265155,6371197300258111562
9265191,6371197300258111492
9265236,6371197300258111526
9265388,6371197300258111555
9265504,6371197300258111523
9265575,6371197300258111550
9265701,6371197300258111513
9265722,6371197300258111535
9265748,6371197300258111519
9326150,6371197300258111691
9326202,6371197300258111670
9326263,6371197300258111883
9326289,6371197300258111718
9326304,6371197300258111645
9326326,6371197300258111791
9326382,6371197300258111721
9326387,6371197300258111613
9326409,6371197300258111852
9326421,6371197300258111711
9326484,6371197300258111797
9326544,6371197300258111858
9326548,6371197300258111687
9326567,6371197300258111842
9326569,6371197300258111879
9326573,6371197300258111857
9326614,6371197300258111598
9326637,6371197300258111582
9326647,6371197300258111587
9326711,6371197300258111772
9326752,6371197300258111867
9326811,6371197300258111720
9326876,6371197300258111745
9326877,6371197300258111773
9326887,6371197300258111738
9326896,6371197300258111581
9326903,6371197300258111657
9326957,6371197300258111878
9326963,6371197300258111733
9327014,6371197300258111713
9327053,6371197300258111848
9327096,6371197300258111602
9327110,6371197300258111604
9327226,6371197300258111589
9327316,6371197300258111618
9327408,6371197300258111793
9388303,6371197300258112034
9388304,6371197300258112034
9388347,6371197300258111931
9388398,6371197300258112001
9388422,6371197300258111898
9388448,6371197300258112235
9388493,6371197300258111877
9388508,6371197300258111950
9388523,6371197300258112219
9388537,6371197300258112241
9388549,6371197300258111980
9388557,6371197300258111958
9388574,6371197300258112006
9388575,6371197300258112252
9388655,6371197300258112117
9388659,6371197300258112222
9388688,6371197300258112314
9388694,6371197300258111897
9388697,6371197300258112097
9388721,6371197300258112130
9388747,6371197300258112105
9388748,6371197300258112229
9388802,6371197300258112106
9388834,6371197300258112301
9388875,6371197300258111912
9388975,6371197300258112153
9388986,6371197300258112184
9389016,6371197300258112239
9389019,6371197300258111985
9389048,6371197300258111996
9389049,6371197300258112147
9389059,6371197300258112377
9389083,6371197300258112327
9389094,6371197300258112225
9389122,6371197300258112118
9389135,6371197300258111970
9389193,6371197300258112234
9449234,6371197300258112539
9449245,6371197300258112363
9449261,6371197300258112520
9449270,6371197300258112417
9449320,6371197300258112701
9449351,6371197300258112511
9449389,6371197300258112718
9449403,6371197300258112746
9449413,6371197300258112745
9449447,6371197300258112620
9449503,6371197300258112447
9449625,6371197300258112669
9449643,6371197300258112542
9449699,6371197300258112564
9449702,6371197300258112382
9528810,3153788713080728193
9528897,3153788713080727393
9529003,3153788713080728019
9529087,3153788713080728108
9529088,3153788713080728187
9529091,3153788713080727756
9529109,3153788713080728188
9529188,3153788713080727922
9529214,3153788713080728040
9529258,3153788713080727571
9529259,3153788713080728448
9529289,3153788713080727765
9529294,3153788713080728192
9529322,3153788713080728110
9529335,3153788713080728176
9529384,3153788713080727762
9529408,3153788713080728086
9529425,3153788713080727752
9529437,3153788713080727714
9529476,3153788713080727890
9529479,3153788713080727693
9529488,3153788713080727728
9529522,3153788713080727298
9529552,3153788713080727768
9529590,3153788713080728053
9529652,3153788713080728320
9529692,3153788713080728026
9529786,3153788713080727652
9529813,3153788713080727645
9529856,3153788713080728134
9529881,3153788713080727433
9529897,3153788713080727616
9529932,3153788713080727852
9529974,3153788713080727863
9530036,3153788713080727845
9530087,3153788713080728693
9530177,3153788713080727802
9530253,3153788713080728129
9530263,3153788713080728077
9530273,3153788713080727608
9530280,3153788713080727648
9530293,3153788713080727686
9530305,3153788713080727754
9530391,3153788713080727423
9530396,3153788713080727961
9530410,3153788713080728568
9530538,3153788713080728072
9530544,3153788713080728009
9530553,3153788713080727590
9530579,3153788713080727636
9530580,3153788713080727833
9530598,3153788713080727800
9530598,3153788713081779915
9530615,3153788713080728717
9530616,3153788713080728124
9530645,3153788713080728418
9530664,3153788713080728094
9530672,3153788713080728531
9530767,3153788713080727773
9530806,3153788713080727560
9530829,3153788713080727751
9530859,3153788713080727477
9530864,3153788713080727860
9530874,3153788713080727908
9530929,3153788713080727716
9530932,3153788713080727919
9530945,3153788713080728103
9530968,3153788713080728037
9530974,3153788713080727479
9530984,3153788713080727745
9530993,3153788713080727823
9531018,3153788713080727942
9531026,3153788713080727834
9531050,3153788713080728239
9531080,3153788713080727815
9531084,3153788713080728227
9531100,3153788713080727896
9531103,3153788713080728336
9531138,3153788713080727584
9531174,3153788713080728826
9531197,3153788713080728147
9531203,3153788713080728479
9531205,3153788713080728147
9531226,3153788713080727319
9531235,3153788713080728070
9531237,3153788713080727949
9531256,3153788713080727984
9531264,3153788713080727784
9531296,3153788713080728161
9531394,3153788713080728180
9531406,3153788713080727900
9531467,3153788713080728288
9693506,6371197300258114904
9693551,6371197300258115144
9693562,6371197300258115450
9693579,6371197300258115008
9693657,6371197300258115439
9693723,6371197300258115055
9693731,6371197300258114938
9693751,6371197300258115377
9693768,6371197300258115329
9693791,6371197300258115210
9693797,6371197300258115206
9693812,6371197300258115205
9693849,6371197300258115366
9693877,6371197300258115318
9693909,6371197300258115136
9694017,6371197300258115114
9694040,6371197300258114792
9694056,6371197300258114843
9694072,6371197300258115153
9694089,6371197300258115030
9694314,6371197300258115431
9694339,6371197300258115363
9696483,6371197300258115256
9696483,6371197300258115248
9754284,6371197300258115633
9754353,6371197300258115844
9754374,6371197300258115613
9754409,6371197300258116116
9754437,6371197300258116014
9754625,6371197300258115572
9754743,6371197300258115970
9754808,6371197300258115511
9754874,6371197300258116070
9754877,6371197300258115696
9754882,6371197300258115880
9754973,6371197300258115755
9755001,6371197300258115758
9755030,6371197300258115803
9755050,6371197300258115627
9755122,6371197300258115683
9755234,6371197300258116108
9755259,6371197300258116004
9935481,6371197300258117219
9936015,6371197300258117260
9936080,6371197300258117309
9936096,6371197300258117358
9936124,6371197300258117179
9936257,6371197300258117230
9936292,6371197300258117229
9936456,6371197300258117299
9936515,6371197300258117336
9936698,6371197300258117327
9936702,6371197300258117209
9936758,6371197300258117306
9995317,6371197300258117224
9995365,6371197300258117201
9995584,6371197300258117221
9995769,6371197300258117233
9995775,6371197300258117265
9995832,6371197300258117343
9996017,6371197300258117337
9996021,6371197300258117196
9996053,6371197300258117204
9996347,6371197300258117287
9996353,6371197300258117212
10054827,3154422031778317470
10056820,3154422031780414657
10056831,3154422031778317806
10056832,3154422031778317271
10056837,3154422031778317271
10056931,3154422031780414979
10056945,3154422031778317936
10056945,3154422031779377128
10057052,3154422031778318004
10121904,3154422031778319026
10121916,3154422031778319065
10122003,3154422031778318787
10122012,3154422031780416361
10122038,3154422031778318100
10122051,3154422031778318558
10122122,3154422031778318068
10122150,3154422031778318212
10122158,3154422031778318471
10122162,3154422031778318081
10122169,3154422031780416399
10122173,3154422031778318172
10122175,3154422031778318486
10122235,3154422031778318348
10122239,3154422031778318073
10122250,3154422031778318410
10122255,3154422031778318708
10122336,3154422031778318988
10122469,3154422031778319163
10187218,6371197290594436204
10187304,6371197290594435841
10189323,3154422031778320134
10189354,3154422031778319871
10189413,3154422031778320240
10189430,3154422031778319427
10189448,3154422031778319193
10189470,3154422031778319995
10189476,3154422031778319989
10189500,3154422031778319359
10189523,3154422031778319429
10189542,3154422031778319880
10189546,3154422031778319880
10189557,3154422031778319603
10189576,3154422031778319459
10189607,3154422031778319296
10189615,3154422031780416861
10189651,3154422031778319346
10189674,3154422031780416990
10189770,3154422031778319156
10189803,3154422031778319084
10189809,3154422031778319197
10189880,3154422031778319388
10189884,3154422031778319599
10189889,3154422031780417057
10189920,3154422031778319686
10189953,3154422031778319112
10189985,3154422031778320219
10190029,3154422031778320172
10190047,3154422031778320124
10190048,3154422031780417349
10190060,3154422031778320167
10255817,3154422031778321130
10255886,3154422031778321216
10255915,3154422031778320341
10255934,3154422031778320963
10256023,3154422031778321017
10256048,3154422031778320688
10256062,3154422031778320673
10256177,3154422031778321610
10256235,3154422031778321517
10256240,3154422031780418290
10256273,3154422031778320864
10256275,3154422031778321299
10256300,3154422031780419381
10256327,3154422031778320415
10256345,3154422031778321262
10256439,3154422031778321153
10256442,3154422031778320342
10256448,3154422031778321508
10256494,3154422031780418871
10256550,3154422031778321028
10256595,3154422031778322421
10256595,3154422031779378034
10256597,3154422031778321024
10256619,3154422031778320965
10256628,3154422031778320377
10256651,3154422031778321462
10256676,3154422031778321456
10321508,3154422031780419368
10321526,3154422031778322265
10321595,3154422031778322512
10321626,3154422031778322738
10321636,3154422031778322798
10321642,3154422031778321920
10321681,3154422031778322105
10321691,3154422031778322332
10321711,3154422031778322756
10321726,3154422031778321829
10321727,3154422031778322075
10321754,3154422031778322874
10321761,3154422031778322966
10321781,3154422031778322719
10321849,3154422031778322887
10321899,3154422031778322835
10321928,3154422031778321882
10321951,3154422031778322411
10321972,3154422031778322640
10322002,3154422031778321846
10322020,3154422031778322010
10322062,3154422031778322246
10322077,3154422031778321822
10322133,3154422031778322262
10322195,3154422031778322494
10322290,3154422031780419845
10322293,3154422031778321910
10322296,3154422031780419610
10386900,3154422031778323273
10386925,3154422031778323438
10386972,3154422031778323815
10386980,3154422031778323050
10387062,3154422031778324070
10387175,3154422031778323673
10387218,3154422031778323299
10387269,3154422031778323978
10387363,3154422031778323576
10387370,3154422031778323941
10387471,3154422031778323587
10387500,3154422031778323631
10387516,3154422031778323715
10387524,3154422031780421786
10387564,3154422031778323575
10387577,3154422031780421188
10387586,3154422031778324071
10387592,3154422031778324295
10387592,3154422031779378487
10387621,3154422031778324087
10387657,3154422031778323803
10387672,3154422031779378425
1025494,3875807212715643766
1025578,3875807212715643880
1160789,3875807212715644818
1160867,3875807212715644526
1160891,3875807212715644388
1160919,3875807212715644506
1292018,3875807212715646014
1292087,3875807212715645938
1292384,3875807212715645899
1292493,3875807212715645560
1292498,3875807212715645681
1292666,3875807212715645243
1429092,3875807212715646793
1429120,3875807212715646946
1429153,3875807212715646856
1429261,3875807212715646277
1429275,3875807212715646618
1429290,3875807212715646846
1429337,3875807212715646729
1429345,3875807212715647027
1429367,3875807212715646252
1429375,3875807212715646460
1429385,3875807212715646175
1429390,3875807212715646449
1429426,3875807212715646622
1429486,3875807212715646345
1429497,3875807212715646770
1429505,3875807212715646420
1429567,3875807212715646936
1429589,3875807212715646973
1429626,3875807212715646451
1429653,3875807212715646774
1429751,3875807212715647012
1429795,3875807212715646571
1429893,3875807212715646322
1429977,3875807212715646721
1430207,3875807212715646187
1569599,3875807212715647897
1569743,3875807212715647609
1569746,3875807212715647706
1569792,3875807212715647268
1569822,3875807212715647316
1569823,3875807212715647762
1569842,3875807212715647538
1569843,3875807212715647491
1569969,3875807212715647681
1569974,3875807212715647198
1569983,3875807212715647646
1569985,3875807212715647603
1569986,3875807212715647646
1569999,3875807212715647123
1570023,3875807212715647545
1570026,3875807212715647137
1570099,3875807212715647407
1570150,3875807212715647222
1570172,3875807212715647571
1570191,3875807212715647708
1570221,3875807212715647054
1570253,3875807212715647714
1570270,3875807212715647662
1570275,3875807212715647662
1570311,3875807212715647352
1570349,3875807212715647044
1570366,3875807212715647733
1570400,3875807212715647118
1570466,3875807212715647390
1570552,3875807212715647592
1570554,3875807212715647227
1570608,3875807212715647417
1570617,3875807212715647624
1570713,3875807212715647052
1717095,3875807212715648670
1717106,3875807212715648538
1717128,3875807212715648640
1717242,3875807212715648043
1717285,3875807212715648541
1717316,3875807212715648310
1717382,3875807212715648479
1717435,3875807212715648014
1717515,3875807212715647857
1717574,3875807212715648052
1717618,3875807212715648049
1717672,3875807212715648608
1717717,3875807212715648508
1717783,3875807212715648397
1717789,3875807212715648282
1717797,3875807212715648263
1717921,3875807212715648424
1717994,3875807212715648051
1717999,3875807212715648065
7421879,6371373179168885660
7661600,6371373179168886580
7662089,6371373179168886784
7662197,6371373179168886890
7662212,6371373179168886798
8164615,3190063800704307190
8164622,3190063800704307190
8164635,3190063800704307066
8164653,3190063800704307330
8164655,3190063800704307042
8164703,3190063800704306863
8164737,3190063800706404130
8164784,3190063800704307455
8164789,3190063800704307455
8164819,3190063800706405153
8164826,3190063800704306385
8164865,3190063800704306355
8164884,3190063800704306830
8164927,3190063800704307550
8164940,3190063800704306959
8164977,3190063800704306612
