Kepler ID, Distance (cm)
10328727,3.47459535296e+21
10328744,1.93772531963e+21
10328768,3.67044522724e+21
10328796,1.02086381935e+21
10328797,1.77944360771e+22
10328828,1.05088297004e+22
10328831,8.29860219321e+21
10328894,5.97200244907e+22
10328895,2.24199983817e+21
10328914,2.23851251129e+22
10328915,
10328946,1.77983080084e+22
10328957,2.00958173953e+22
10328970,7.04501284654e+20
10328988,2.28197999773e+21
10329005,4.43333541033e+21
10329008,7.37961233515e+22
10329101,1.76034666604e+22
10329147,
10329183,
10329189,3.19138823995e+21
10329196,2.78373209501e+21
10329211,1.9422944029e+21
10329261,3.2447380751e+21
10329265,2.18117490958e+21
10329289,
10329298,2.10246194653e+21
10329351,2.13766402091e+21
10329364,
10329365,9.26381869506e+20
10329381,1.0049177908e+22
10329395,2.20491273986e+21
10329445,3.85234782133e+22
10329527,8.99071650118e+21
10329923,1.6759155682e+21
10330253,9.26194376232e+21
10330318,1.98279492005e+21
10330340,8.98673972863e+22
10330435,
10330536,4.07480287271e+22
10330579,1.04438079033e+22
10330599,3.91539283888e+21
10330650,3.52998785072e+20
10330938,6.23737270862e+21
10331327,1.03773407067e+21
10331443,3.18146379417e+21
10331485,3.37837775686e+21
10331554,
10331562,9.00523161601e+21
10331889,
10331937,8.32781498515e+21
10331954,9.11332375857e+21
10331969,
10332209,3.15556855931e+20
10332267,2.29650218215e+21
10332277,1.13251378259e+22
10332320,8.23255264689e+22
10336674,1.87929416295e+21
10336713,3.05758055969e+21
10336776,1.53953149988e+21
10336793,9.98631799828e+20
10336800,1.67342748789e+22
10336910,1.39536907617e+21
10336927,1.23226415974e+22
10336945,1.61347866403e+22
10336977,1.12782689433e+22
10336980,1.31611259697e+22
10337019,7.42807197606e+21
10337033,2.55511669535e+21
10337035,2.50514692988e+21
10337072,2.04290701958e+21
10337090,1.72758118885e+22
10337116,2.32624962591e+21
10337170,1.80784702935e+21
10337171,1.8020479294e+22
10337218,1.52679725119e+21
10337255,1.3789715715e+22
10337258,1.84905225232e+21
10337295,1.51465860965e+22
10337323,2.72505730303e+21
10337324,9.14760607267e+21
10337365,9.94844729236e+21
10337379,1.23041845121e+22
10337411,4.04680800748e+21
10337441,1.04476611217e+22
10337454,2.03872917259e+21
10337524,1.00336632842e+22
10337542,
10337603,4.06024990877e+22
10337673,3.66883880012e+21
10337726,1.87666074249e+22
10337839,3.38131304737e+21
10337840,3.82249519609e+21
10337853,2.08531968904e+21
10337871,2.60447882555e+21
10337897,1.55855347086e+22
10337935,3.70823741926e+21
10337983,
10337996,3.82272088651e+22
10338005,9.4643318249e+22
10383661,1.26578456884e+21
10383713,1.03487688901e+22
10383729,4.27300457764e+21
10383773,4.90665500567e+21
10383805,6.30149274792e+21
10383872,2.05573752795e+21
10383903,
10383958,3.55785615529e+21
10383977,1.14056175627e+22
10384174,1.32565804215e+21
10387554,2.54058849843e+21
10387578,1.09880668638e+22
10387695,3.55455526822e+22
10387723,
10387742,
10387773,2.20409880339e+21
10387776,3.04028379559e+21
10387792,1.33283389325e+21
10387822,8.53280517154e+21
10387856,1.77657690809e+21
10387899,2.81315430772e+21
10388074,1.41683335837e+22
10388106,2.02214770304e+21
10388223,2.9269599767e+21
10388249,4.42310908154e+22
10388252,2.83442109379e+21
10388315,2.79399921521e+21
10388498,2.50371655845e+21
10388508,3.48190341879e+21
10388522,4.2819780302e+21
10388531,3.60234169571e+21
10388544,6.5645580269e+21
10388582,1.772631898e+21
10388593,9.26877929275e+20
10388598,1.36589820493e+22
10388647,1.38620855493e+22
10388693,1.5684178649e+21
10388710,8.43413773163e+21
10388784,1.39415234631e+22
10388853,3.43474429879e+21
10388882,3.64451353844e+21
10388897,1.75316693165e+21
10388919,1.61336249678e+22
10388921,2.52366132259e+21
10389037,
10389048,7.74071833594e+21
10389065,1.93975007274e+22
10389121,1.21449256318e+21
10389154,
10389165,1.92073502916e+23
10389178,1.56846099089e+21
10389182,2.15631535145e+22
10389280,1.80204138015e+23
10389351,9.50853045267e+20
10389387,
10389393,1.33260699019e+23
10389458,2.36062736188e+22
10389499,
10389506,2.12586798292e+22
10389519,1.27428157638e+21
10389574,1.80334202395e+21
10389596,
10389633,1.42465063897e+22
10389640,5.24284628056e+21
10389724,
10389749,1.06576024212e+22
10389767,1.8534929436e+21
10389793,9.30776358072e+20
10389829,1.61338577663e+21
10389884,7.27394847323e+21
10389949,6.96157815864e+21
10389982,1.52120374396e+21
10389991,2.97008079374e+21
10391520,
10391554,2.74521131003e+22
10391585,4.26287087256e+21
10394576,
10394587,1.49505271396e+21
10394629,4.06141491699e+21
10394630,5.02849773027e+21
10394667,2.78612362108e+22
10394683,
10394708,3.86199968485e+21
10394772,1.60448452556e+21
10394799,1.75403062221e+22
10394801,1.95596995484e+21
10394802,2.07172958053e+21
10394803,5.46374248744e+21
10394814,3.50795821827e+22
10394948,3.81847025047e+21
10394950,4.74364671588e+21
10395000,1.70965784676e+22
10395008,2.32781912468e+21
10395028,9.25908208676e+21
10395059,1.76825724786e+21
10395107,5.8544065011e+22
10395148,3.47929784768e+21
10395162,1.43691657513e+22
10395165,9.37483663299e+21
10395202,8.06828069434e+21
10395203,2.40895340063e+21
10395243,1.59275956776e+22
10395252,
10395253,1.21441557049e+22
10395268,
10395327,6.3754789683e+21
10395350,
10395358,1.35900800509e+21
10395363,
10395374,2.0941166386e+21
10395400,1.22626727938e+23
10395408,1.74073328252e+21
10395443,2.56151499938e+21
10395508,2.08311942455e+21
10395553,4.06111013753e+21
10395568,1.61419284727e+22
10395609,3.07278486489e+21
10395626,4.68067861553e+21
10395638,
10395652,1.9847136601e+22
10395653,1.75850533391e+22
10395659,5.64694152162e+21
10395715,1.70256201893e+22
10395733,2.71424337451e+21
10395748,8.93188431221e+21
10395761,
10395762,5.29904729728e+21
10395785,2.94987005812e+21
10395786,1.26032688005e+22
10395852,1.08017626162e+21
10395858,6.42974196019e+20
10395938,9.58435875296e+21
10395972,2.66644992071e+21
10395995,1.71505411628e+22
10396034,9.95681774483e+20
10396063,9.24163477626e+20
10396076,1.21715729307e+22
10396168,
10396202,4.60874463713e+21
10396215,2.67151626197e+21
10396224,1.03938724794e+22
10396238,4.32000135182e+21
10396261,4.91122541191e+21
10396293,4.48985776675e+20
10396299,3.15057512464e+21
10396306,3.99549763849e+21
10396322,
10396339,4.74046231116e+21
10396416,
10396458,2.20868705221e+21
10396468,3.41903723974e+21
10396479,1.58580239976e+22
10396488,3.18442137324e+21
10396489,1.56838027231e+22
10396517,1.56123700287e+22
10396527,
10396533,4.03594659953e+21
10396542,2.34396502321e+21
10396560,5.66890196258e+21
10396587,2.13285506554e+21
10396616,1.14745204181e+22
10396620,4.44510970519e+21
10396621,1.89204953294e+21
10396659,3.38906133569e+21
10396672,1.95193899915e+21
10396693,1.35420841329e+22
10396697,5.66911058702e+21
10396701,8.7009378694e+21
10396723,1.65114800397e+21
10396735,4.41190055113e+21
10396755,1.67155240691e+21
10396779,9.13684216691e+21
10396812,2.72360479251e+22
10396839,5.57505100507e+21
10396863,5.98819393322e+21
10396893,1.19580228217e+22
10396907,3.18657881487e+21
10396908,7.19603032408e+21
10396917,3.21437742042e+21
10396941,8.45527168631e+21
10396950,8.25611089399e+21
10396960,
10397036,2.26390680741e+21
10397044,3.38843968072e+21
10397078,1.50757903122e+22
10397089,2.08168881764e+21
10397181,7.51212673227e+21
10397249,1.38579281661e+21
10397283,2.09508303285e+22
10397291,1.74633943374e+21
10397315,2.10237500398e+21
10397354,1.5581495535e+21
10397405,2.80962897523e+22
10397453,9.99920267395e+21
10397472,1.94572709444e+22
10397476,1.59910189503e+22
10397510,2.31067480619e+21
10397539,1.8357134688e+21
10397555,2.76500045961e+22
10397559,1.40905873168e+22
10397567,1.42361284656e+22
10397616,5.11214830336e+21
10397623,4.22422812483e+21
10397646,
10397709,1.51033010389e+22
10397751,1.39272433901e+21
10397797,2.67438529791e+21
10397849,7.66431874582e+21
10397876,8.06722812117e+21
10397881,4.41214258893e+21
10397887,7.55663113178e+21
10397897,2.29207991858e+22
10397915,7.04818733793e+21
10397970,2.58351545001e+22
10397986,1.85322652548e+22
10398094,7.86512884822e+21
10398120,3.53190748737e+21
10402092,1.28128981673e+22
10402150,7.57429662471e+21
10402172,6.98964337941e+21
10402243,
10402592,
10411287,2.25319360162e+21
10411341,2.36128851528e+21
10411370,
10411384,3.48264571885e+21
10411448,8.02126020807e+22
10411459,9.75902003988e+21
10411568,8.21578274088e+21
10411571,8.63647733996e+21
10411608,3.43173691628e+21
10411616,3.70586961398e+22
10411677,8.82696790898e+20
10411698,2.62809645433e+22
10411725,2.56511544267e+21
10411760,2.28137500733e+21
10411779,2.25905567433e+21
10411792,2.07581733037e+22
10411863,1.44329214334e+21
10411888,2.12780440178e+21
10411903,1.14409353812e+22
10412043,8.91356867193e+21
10412054,
10412086,
10412138,3.32120940581e+21
10412161,1.03427287486e+22
10412226,3.9878084088e+21
10452224,9.6251729824e+21
10452238,2.89114273132e+21
10452246,4.0457462386e+21
10452252,
10452338,3.4244886619e+21
10452364,3.2948838279e+21
10452367,1.11237029351e+21
10452414,1.9247723037e+22
10452471,5.00212481787e+21
10452495,2.51758270321e+21
10452513,4.41989607785e+21
10452523,7.80302534934e+21
10452526,1.35245844596e+22
10452541,3.07134213003e+21
10452548,2.09429172219e+21
10452551,4.74202396834e+21
10452574,
10452578,1.15696332803e+22
10452788,2.08445475711e+21
10452881,1.83036940194e+22
10452898,8.07342914889e+21
10452936,7.87568683828e+21
10452950,4.86144814144e+21
10452960,6.24299778044e+22
10453001,2.46458712326e+21
10453009,4.59416980346e+21
10453044,2.53668254671e+21
10453090,1.09978030828e+22
10453091,6.27489225236e+21
10453154,2.70258452622e+21
10453206,3.90847492216e+21
10453208,1.77718045993e+21
10453222,2.11506994517e+21
10453226,1.53694812655e+21
10453271,6.69119490416e+21
10453294,1.15777299289e+21
10453350,9.16194084191e+20
10453357,1.13575301551e+22
10453361,2.52667371911e+21
10453369,2.26222393969e+21
10453403,2.6389368995e+21
10453475,1.72320293293e+21
10453479,4.54448019526e+21
10453483,2.3078138592e+21
10453516,1.63419138597e+22
10453521,3.41128200876e+21
10453542,7.35123289111e+21
10453578,3.71778595944e+21
10453588,2.40235241657e+22
10453607,6.90237417312e+20
10453617,2.77556173794e+21
10453652,6.51754506477e+22
10453685,1.10978043888e+22
10453824,1.73427344787e+21
10453946,8.75564380486e+22
10453983,8.08692541754e+22
10454313,2.60101092755e+21
10454329,4.79276542863e+21
10454336,2.99614520628e+21
10454401,9.326910143e+21
10454416,1.41307978379e+22
10454500,1.72707659211e+21
10454518,1.60464778538e+22
10454589,1.37991994128e+22
10454632,7.14711068018e+21
10454713,1.07794722513e+21
10454725,4.61409659526e+21
10454790,3.93456718973e+21
10454834,4.63849283914e+21
10454872,
10454887,1.63901041847e+23
10454901,
10454912,5.66845803252e+21
10454913,3.24341170902e+21
10454974,2.68481748548e+21
10455000,3.41725938077e+22
10455016,1.38002944947e+21
10456902,9.1660950328e+20
10459589,1.95983619647e+22
10459654,8.06083603994e+21
10459655,1.89024415457e+21
10459666,1.83358561473e+22
10459696,1.20731012023e+23
10459738,9.08655915731e+20
10459741,3.58695984942e+21
10459749,1.08171701347e+22
10459765,9.62097542717e+20
10459779,1.64701845024e+22
10459794,4.13047010516e+21
10459798,6.19292124973e+22
10459805,2.02565100163e+21
10459809,5.71229544877e+22
10459817,2.9618043878e+22
10459864,1.04066716795e+22
10459910,1.37294345291e+21
10459920,1.01109677805e+22
10459923,6.08143006262e+22
10459945,2.90756476321e+21
10459959,7.83635954474e+21
10459987,
10460020,1.32322282214e+22
10460044,3.91441353723e+22
10460062,3.19463964768e+21
10460079,3.23700316325e+22
10460082,1.56713378084e+22
10460083,2.43757068302e+22
10460110,2.94367127286e+21
10460135,1.07666663882e+22
10460164,
10460165,2.50871004985e+21
10460225,1.23671222784e+22
10460230,2.81698190665e+22
10460235,5.90679289294e+21
10460243,1.88516451092e+22
10460258,1.24625886574e+22
10460289,1.05815869516e+22
10460310,
10460317,4.63776429163e+22
10460350,2.5345902211e+22
10460356,3.01850749785e+21
10460401,1.75125127059e+21
10460432,
10460471,3.01930447027e+21
10460485,4.74733321702e+21
10460571,1.95992454373e+22
10460595,5.69293041595e+21
10460668,7.93285929094e+21
10460721,1.44022227853e+22
10460894,2.2536311349e+22
10460900,3.59261410732e+22
10460952,2.18082316641e+21
10460982,4.01064744031e+21
10461041,
10461045,2.29813568885e+21
10461095,
10461323,
10461347,3.87952327362e+21
10461406,1.88820450349e+21
10461451,1.1245463723e+21
10461549,2.36071165486e+21
10461577,
10461578,1.6211670224e+21
10461676,2.11609885979e+22
10461780,1.33398418661e+22
10461795,9.19071714016e+21
10461847,9.988915619e+21
10461945,2.49330168265e+21
10461970,1.6582814363e+21
10462071,1.17359755181e+21
10462138,1.90245130362e+22
10462205,2.75358451717e+21
10462262,8.07471861748e+21
10462310,4.5089867714e+22
10462367,1.25676186307e+22
10462375,2.2336099418e+21
10462376,2.20867665372e+21
10462419,2.64967710208e+21
10462421,3.51659860541e+21
10462471,2.59756354199e+21
10462552,1.77921225097e+21
10462601,2.32623685827e+21
10462771,4.62635046596e+21
10462797,5.27995222382e+22
10462800,5.31119804633e+22
10462806,2.24411066586e+21
10462866,1.98392782135e+21
10462897,1.63818623533e+21
10462915,1.37595575223e+22
10462940,1.7244050691e+22
10462960,6.6739271976e+21
10462980,4.29806786573e+22
10463004,2.65218622625e+21
10463147,7.16878824262e+21
10463184,4.37403279188e+22
10463277,3.56208369521e+22
10463285,5.22541162846e+21
10463355,
10463399,1.90647577497e+21
10463476,2.80148684646e+21
10517309,
10517358,4.02621098521e+22
10517360,4.72509745929e+21
10517362,1.55865759671e+21
10517391,2.95992081604e+21
10517413,
10517437,3.727387856e+22
10517488,8.00308917638e+21
10517495,9.66075610225e+20
10517499,1.37528316957e+21
10517557,1.35661157018e+21
10517604,
10517650,7.64455813602e+21
10517707,
10517735,4.41035503006e+21
10517741,2.06724877041e+21
10517766,3.04278334246e+21
10517790,7.77555756077e+21
10517791,
10517796,8.05627786594e+21
10517816,1.48168187218e+22
10517832,7.79445663655e+22
10517849,1.22676701212e+22
10517969,4.44715326072e+22
10517972,1.3422916225e+21
10518057,1.56880258844e+21
10518072,
10518095,2.55978881363e+22
10518125,1.21059456434e+21
10518174,4.34419956573e+21
10518183,1.83632435547e+21
10518200,1.24823489521e+22
10518207,3.06713969884e+21
10518222,4.59234207498e+21
10518231,3.80441998533e+21
10518333,3.03341769383e+21
10518365,1.38514230472e+21
10518380,
10518399,6.98220136512e+21
10518405,2.05589093168e+21
10518424,3.7197750247e+21
10518488,1.00418088819e+22
10518504,4.84057151915e+21
10518507,9.79723286194e+20
10518513,3.60735640479e+21
10518527,
10518536,2.04054698026e+22
10518544,2.07511467064e+21
10518545,1.86835327327e+21
10518551,3.16008898185e+22
10518558,1.35718388222e+22
10518593,2.59394080651e+21
10518600,1.82527463756e+21
10518611,4.51000924938e+21
10518626,1.12303709576e+22
10518628,5.82302925059e+21
10518652,7.58251732456e+21
10518725,2.48904842144e+22
10518739,1.30312790597e+21
10518773,7.11157623464e+21
10518804,2.36924981071e+22
10518808,4.92731119876e+21
10518835,2.19473888791e+21
10519086,2.65147850786e+21
10519173,1.89457058459e+21
10519202,3.4211757147e+21
10519248,1.931561357e+21
10519285,
10519332,4.04645626154e+21
10519361,2.86881803026e+21
10519382,1.43582957093e+22
10519460,1.15262139755e+21
10519506,2.01882312296e+21
10519594,3.63032702494e+21
10519659,2.92223849769e+21
10519694,3.09480242454e+21
10519700,2.69574604153e+21
10519701,1.48813471326e+21
10519727,2.30866764799e+21
10519738,2.98363077182e+21
10519758,1.67216080509e+21
10519819,4.34429959012e+21
10521190,1.45356490035e+22
10521200,1.47771253022e+21
10521307,3.47975158885e+21
10521386,4.08543638522e+22
10521392,
10521401,3.81979370972e+21
10521414,1.73851571086e+22
10521490,2.03679051393e+21
10521496,5.71551016517e+22
10521501,2.14316263691e+21
10521542,1.32954976782e+22
10521607,3.01636517177e+21
10521694,1.88362570134e+21
10521711,3.54478842452e+21
10521735,9.22452773845e+21
10521740,2.0230576935e+21
10521791,1.08125604859e+22
10521804,7.19855169036e+21
10521813,1.05961112436e+22
10521817,3.27208043679e+21
10521833,6.53715524732e+21
10521860,1.71297653664e+22
10521907,3.84839262988e+21
10521966,4.25975001391e+21
10522041,1.15668074854e+21
10522057,4.46913846162e+21
10522084,1.07994241798e+23
10522111,1.15098488439e+23
10522136,1.19898951249e+21
10522165,1.25333540961e+22
10522201,3.04842263999e+21
10522260,2.15398316987e+21
10522264,8.32465465022e+21
10522320,8.05309709438e+20
10522368,
10522558,2.59965071891e+21
10522594,1.23313125583e+22
10522618,1.33141298556e+22
10524913,7.03979120918e+21
10524950,5.89595808757e+21
10524955,6.2077755927e+21
10524983,2.2191175146e+21
10524994,3.3209352285e+21
10525026,2.59936130706e+22
10525044,1.52113673903e+22
10525048,4.1740140304e+21
10525074,3.0462370885e+21
10525077,9.87220933243e+21
10525092,
10525138,1.13559919652e+21
10525149,5.37676332095e+21
10525194,1.44311315059e+22
10525198,2.94130641322e+22
10525205,
10525217,4.48878244456e+22
10525241,8.52356080998e+20
10525277,
10525282,1.82916011137e+22
10525330,
10525371,2.37833210991e+22
10525410,
10525421,1.80093294325e+22
10525439,
10525463,1.12653053321e+22
10525475,2.90366342043e+21
10525487,8.48229546685e+21
10525564,2.79310095791e+22
10525584,9.12336190782e+21
10525592,1.49167688177e+21
10525595,1.87483647127e+22
10525614,2.80315837281e+22
10525657,3.24664732923e+22
10525682,5.31653952007e+21
10525705,7.32384957737e+21
10525711,9.84568153665e+21
10525722,1.18301532078e+22
10525789,3.44629021864e+21
10525803,1.30817183324e+21
10525820,3.85533320653e+21
10525825,2.75776736778e+22
10525848,3.49282149588e+21
10525927,4.00152882958e+21
10525946,3.04745103355e+21
10525987,7.90543175527e+21
10525990,7.07844694529e+20
10525999,1.53567520431e+21
10526010,2.18021344968e+21
10526014,1.25796155842e+22
10526036,1.48013052628e+21
10526039,2.49015706352e+21
10526046,2.52148730312e+21
10526118,4.91600931083e+22
10526136,5.33572631709e+21
10526137,1.44183848079e+22
10526152,4.09654847544e+21
10526172,3.11094312348e+21
10526176,1.0556570825e+22
10526226,2.40444706637e+22
10526294,1.86202215844e+23
10526298,1.91023858568e+21
10526356,
10526357,2.1624754757e+21
10526389,1.03830186346e+22
10526446,5.02673168339e+21
10526482,1.16901483677e+22
10526521,1.43997254919e+22
10526648,2.30045413219e+22
10526658,1.16931131333e+23
10526682,3.1950689514e+21
10526815,4.4783138194e+21
10526837,3.90577260998e+22
10526865,6.52081276353e+21
10526951,2.14653285769e+21
10526959,2.98853885065e+21
10526991,4.02689116459e+21
10527000,
10527053,2.82006848956e+21
10527055,2.1758792339e+21
10527098,4.01067616698e+21
10527134,1.83141582952e+21
10527172,2.22759649557e+21
10527187,3.00210650874e+21
10527189,1.33524822611e+22
10527272,5.87408839539e+21
10527275,5.43939443416e+21
10527315,2.81511061546e+21
10527318,2.60792846203e+21
10527343,2.72387286631e+21
10527357,
10527360,2.03355835967e+22
10527368,1.52552449533e+21
10527435,3.06977379711e+21
10527457,4.35222744227e+21
10527523,1.11901363223e+22
10527524,3.10578474962e+21
10527535,3.23055760507e+21
10527587,9.81740359185e+21
10527661,2.20303928265e+22
10527677,2.15028034049e+21
10527678,6.18833552658e+21
10527687,2.38075046086e+22
10527730,6.10010530242e+21
10527754,3.44070399848e+21
10527775,1.05524935905e+21
10527793,7.08422349555e+21
10527855,1.38128778651e+22
10527883,4.00649345464e+21
10527889,6.4294579137e+22
10527898,3.42818016689e+21
10527902,2.5163585441e+21
10527909,2.03649255429e+21
10527954,1.20562352263e+21
10528039,3.02047710494e+22
10528068,1.4790009876e+21
10528093,1.14802813949e+21
10528119,3.27178026588e+21
10528129,1.28026057159e+21
10528137,9.17951175064e+21
10528194,2.48697607309e+22
10528195,7.94108869915e+21
10528227,1.61434593434e+22
10528243,6.21169917099e+21
10528252,9.77548981828e+21
10528264,
10528286,
10528299,2.64594298431e+21
10528302,2.55918888904e+21
10528315,2.82369196715e+21
10528334,2.50945349499e+21
10528339,
10528372,2.01323717356e+22
10528375,2.61182903292e+21
10581771,2.6820525224e+21
10581918,3.69066043854e+21
10581999,4.44286539838e+21
10582036,1.07311643288e+22
10582339,2.68979988696e+21
10582486,4.0390166633e+21
10582501,2.41292436707e+21
10582534,2.08157220882e+21
10582569,3.39104759552e+21
10582593,8.50383463936e+21
10582599,3.24411423781e+21
10582657,2.70151690815e+22
10582684,4.3067847252e+21
10582721,4.37805296888e+21
10582773,3.77506836564e+21
10582786,3.4752582867e+21
10582833,
10582841,4.96378909665e+21
10582906,2.5589761477e+21
10583017,4.13604074344e+21
10583019,1.37122351917e+22
10583022,3.96905227633e+21
10583089,
10583098,3.01870718443e+21
10583102,2.9244031546e+21
10583116,5.94620484212e+21
10583127,3.31440153839e+21
10583136,8.27719057948e+21
10583181,1.01336647557e+21
10583225,2.49558592482e+21
10583310,3.0965476462e+21
10583320,
10583346,
10583356,
10583379,2.4517864694e+21
10583394,
10583399,2.27862002236e+21
10583400,1.92029429523e+21
10583451,
10583494,2.27233744411e+22
10583510,
10583563,1.97931303807e+21
10583654,
10583696,2.20875941481e+21
10583754,1.67034332955e+21
10583761,4.37253489075e+21
10583772,2.29947463968e+21
10583811,3.96502583547e+21
10583818,3.33198574503e+21
10583857,8.00197450444e+22
10583885,2.02354978694e+21
10583904,2.00872392419e+21
10583928,1.15703140248e+21
10583963,
10583977,
10583989,1.1778412639e+22
10584004,3.88299941024e+21
10584140,2.24400889357e+21
10584172,1.41065164636e+22
10584175,2.85874134489e+21
10584196,2.81362050334e+21
10585645,9.64550031344e+21
10585666,2.16256778033e+21
10585738,4.8460993989e+21
10585749,2.06397125643e+22
10585775,2.19413154454e+21
10585780,2.1705083129e+21
10585793,3.01752889652e+21
10585852,2.76905115659e+21
10585857,2.29269623233e+21
10585871,3.19226868091e+21
10585887,9.92747255976e+21
10585938,1.04551518218e+22
10585974,1.57627222444e+21
10585987,4.44618436444e+21
10586004,
10586062,2.88148334154e+21
10586073,3.00058820781e+21
10586102,3.19692517572e+21
10586176,2.60785752406e+21
10586208,1.60736984101e+22
10586244,8.79479058365e+21
10586253,2.59551537081e+22
10586309,
10586330,1.42487842001e+22
10586351,6.10659902138e+21
10586404,9.98996300423e+20
10586423,2.14195746606e+21
10586428,2.339215618e+22
10586457,2.67123010311e+21
10586495,1.21585939035e+22
10586510,1.07706398964e+22
10586562,1.82057476027e+22
10586600,1.05966682832e+22
10586602,8.52073501126e+21
10586619,4.45711236471e+21
10586642,2.15601089404e+21
10586666,3.78188460499e+21
10586694,1.13398927497e+22
10586744,2.95513734509e+21
10586745,5.44700476844e+21
10586762,1.40892392293e+22
10586846,2.65916147539e+21
10586847,1.88639208738e+21
10586848,1.9963003154e+21
10586856,2.34417893505e+21
10586902,4.81590521149e+21
10586948,5.19202594905e+21
10586967,8.17337896391e+21
10586973,
10587066,2.62801953512e+22
10587072,1.07400266397e+22
10587105,1.49463983438e+21
10587120,2.79644593621e+22
10587122,
10587146,4.40207516885e+22
10587193,1.02251755328e+22
10587208,1.59837067689e+21
10587235,
10587245,3.0680411997e+21
10587320,2.47982224877e+21
10587435,2.24501245006e+22
10587478,2.09679736998e+21
10587498,
10587557,2.42255196076e+21
10587610,2.15936200821e+21
10587629,3.740353295e+21
10587686,1.00288284539e+21
10587702,3.11991700927e+21
10589821,2.71228491797e+21
10589837,6.57293185083e+20
10589869,2.56368441626e+21
10589920,2.06851169928e+21
10589928,9.32469819503e+21
10589951,4.37555323051e+21
10590005,1.96982128624e+22
10590022,2.16070730907e+21
10590054,1.86434164357e+21
10590123,1.20889149335e+22
10590162,1.65371056271e+22
10590269,2.14468463112e+22
10590277,1.46946041296e+21
10590285,2.70106204165e+21
10590313,4.51901907974e+22
10590328,3.31664774292e+21
10590401,1.23598723185e+22
10590402,2.34268721247e+21
10590425,1.08722085489e+22
10590438,8.85201112693e+21
10590442,2.87141619887e+21
10590448,2.47176198309e+21
10590449,2.85375499536e+22
10590455,1.08104595691e+22
10590538,1.05733218488e+21
10590582,8.00983083596e+21
10590599,4.11431964738e+21
10590619,1.15532762167e+22
10590638,1.5319863751e+22
10590641,
10590683,4.45762531191e+21
10590695,1.23679276659e+22
10590706,1.93574371964e+22
10590762,3.91094766137e+21
10590779,
10590809,1.15984949724e+22
10590843,1.55732530165e+22
10590857,1.49179608376e+21
10590887,
10590896,2.23884028736e+21
10591013,
10591025,3.49007146909e+22
10591080,5.74202905779e+20
10591093,4.72170551732e+22
10591160,3.79087424077e+21
10591169,4.73113379678e+22
10591195,2.15245267625e+21
10591329,7.19811331749e+21
10591351,
10591365,1.85678219426e+21
10591486,1.35975603913e+21
10591490,2.29028586253e+21
10591518,1.92409077096e+22
10591939,9.04528456655e+20
10591971,3.66603549787e+21
10592027,1.44304688811e+21
10592054,1.69858047412e+22
10592061,2.63477967306e+21
10592081,9.40750213364e+20
10592106,1.64867879875e+21
10592139,
10592163,3.22576484788e+21
10592193,6.4977586541e+21
10592249,5.89288522738e+21
10592258,
10592288,2.12824172048e+21
10592295,1.33064964323e+22
10592301,2.36770645028e+22
10592335,4.30310739726e+21
10592359,3.66307309775e+21
10592371,2.50514071081e+21
10592379,5.37119792887e+21
10592442,6.0260028758e+20
10592448,4.11178579787e+21
10592500,5.13598403904e+21
10592540,3.80576161783e+21
10592548,3.68088872199e+21
10592572,9.7973451897e+21
10592589,
10592664,1.55551840339e+22
10592678,4.47695605933e+21
10592690,1.38968522047e+21
10592693,1.71200258216e+21
10592732,2.99614393274e+21
10592737,2.72209734691e+21
10592770,2.83118825066e+21
10592793,1.79928440417e+21
10592802,4.3091005451e+22
10592844,2.33204353521e+21
10592860,1.59475353262e+21
10592862,1.96038630745e+22
10592869,2.37397934154e+21
10592924,4.06467972389e+21
10592986,2.65979210265e+21
10593036,3.14477321538e+21
10593078,3.35646347795e+21
10593088,2.25408635615e+22
10593097,6.24012188982e+21
10593098,1.88083380277e+21
10645950,2.26704173362e+21
10645960,
10645991,3.12510014614e+21
10646106,1.21190628933e+22
10646158,1.25956128261e+21
10646290,1.01590208321e+22
10646352,1.73645749705e+21
10646360,1.79199803286e+21
10646570,3.65334359971e+21
10646620,1.98152354068e+21
10646660,1.05623469363e+22
10646720,1.10005321179e+22
10647360,3.84720123609e+21
10647393,4.58333759826e+21
10647432,
10647442,2.3289188217e+21
10647452,2.53454716668e+21
10647493,
10647531,
10647576,1.45741756512e+21
10647611,2.2240005617e+21
10647621,
10647667,5.65547069239e+21
10647672,1.51092301758e+21
10647686,
10647787,2.60021541528e+21
10647807,2.38501769288e+21
10647860,2.07814157372e+22
10647889,3.50206924787e+21
10647893,2.40681773361e+22
10648517,1.61593644533e+21
10648609,2.15500156646e+21
10648716,
10648728,1.41514761042e+21
10648847,
10648926,5.32403119868e+21
10648942,
10648962,1.59445814311e+22
10649021,2.70245472892e+23
10649070,2.31692026382e+21
10649096,1.6118279819e+23
10649106,
10649230,
10649236,
10649346,2.73924877959e+21
10649356,
10649359,
10649413,
10649424,2.31596457023e+22
10649430,2.33487846413e+21
10649434,6.75929552862e+21
10649471,1.60938422578e+22
10649481,3.3481845534e+21
10649500,4.04396686171e+21
10649508,1.94195514991e+21
10649530,
10649533,2.19517925503e+22
10649562,2.0175799106e+21
10649581,3.08657733081e+21
10649596,3.72901928284e+21
10649694,2.73292469805e+21
10649700,2.24513333667e+21
10649735,
10649810,1.3313563998e+22
10649813,3.59722380094e+21
10649815,5.38289914867e+22
10649868,2.15320601833e+21
