kic_kepler_id,galex_obj_id
10614194,3153859081824898688
10614197,3153859081824897505
10614238,3153859081824898619
10614303,3153859081824898612
10614452,3153859081824897523
10614461,3153859081824898256
10614466,3153859081824897436
10614473,3153859081824898369
10614542,3153859081824898463
10614545,3153859081824898447
10614557,3153859081824897831
10614602,3153859081824898140
10614707,3153859081824897685
10614725,3153859081824898693
10614796,3153859081824898181
10614799,3153859081824898578
10614848,3153859081824897850
10614852,3153859081824898703
10614877,3153859081824898103
10614890,3153859081824898237
10614972,3153859081824897861
10615025,3153859081824897916
10615053,3153859081824897940
10615125,3153859081824899743
10615127,3153859081824898884
10674988,3153859081824898740
10675052,3153859081824898933
10675115,3153859081824899197
10675139,3153859081824899442
10675144,3153859081824898979
10675180,3153859081824899335
10675225,3153859081824899513
10675305,3153859081824899550
10675310,3153859081824899705
10675342,3153859081824898883
10675385,3153859081824899273
10675539,3153859081824898775
10675549,3153859081824899121
10675611,3153859081824898795
10675614,3153859081824899951
10675627,3153859081824898761
10675663,3153859081824899380
10675743,3153859081824899768
10675816,3153859081824899678
10675843,3153859081824898830
10675847,3153859081824899153
10675916,3153859081824898758
10675935,3153859081824899505
10676051,3153859081824899683
10676089,3153859081824899424
10676147,3153859081824899644
10676157,3153859081824899771
10676174,3153859081824899055
10676216,3153859081824899192
10676217,3153859081824899502
10676223,3153859081824898632
10676312,3153859081824899166
10676324,3153859081824899461
10676348,3153859081824898939
10676361,3153859081824899542
10676395,3153859081824898713
10676482,3153859081824898791
10676488,3153859081824899094
10676511,3153859081824899704
10676514,3153859081824898849
10676530,3153859081824899287
10676607,3153859081824899663
10676608,3153859081824899143
10676627,3153859081824899193
10676635,3153859081824899556
10676678,3153859081824899050
10676749,3153859081824899724
10676750,3153859081824899855
10676779,3153859081824898856
10676787,3153859081824899448
10676799,3153859081824899044
10676800,3153859081824899026
10676862,3153859081824899015
10676871,3153859081824899391
10676896,3153859081824899673
10676923,3153859081824899189
10677190,3153859081824899667
10677218,3153859081824899876
10677371,3153859081824899804
10677385,3153859081824898765
10677415,3153859081824899873
10677419,3153859081824899195
10677427,3153859081824899835
10677463,3153859081824899109
10677485,3153859081824898700
10677499,3153859081824899512
10677502,3153859081824899698
10677532,3153859081824898760
10677558,3153859081824899434
10677637,3153859081824899211
10677645,3153859081824899244
10677648,3153859081824899244
10677675,3153859081824899725
10677679,3153859081824899884
10677701,3153859081824898672
10677713,3153859081824899564
10677732,3153859081824898994
10677809,3153859081824898880
10677853,3153859081824900090
10677873,3153859081824900302
10677896,3153859081824899399
10677901,3153859081824899999
10677924,3153859081824899752
10677958,3153859081824899428
10678049,3153859081824899580
10678053,3153859081824898756
10678110,3153859081824899111
10678121,3153859081824899124
10678168,3153859081824899207
10678201,3153859081824898910
10678220,3153859081824899180
10678238,3153859081824899918
10678268,3153859081824899740
10678312,3153859081824899793
10678357,3153859081824899200
10678359,3153859081824898901
10678401,3153859081824899435
10678411,3153859081824898988
10678450,3153859081824898714
10678469,3153859081824899249
10678482,3153859081824899850
10678558,3153859081824899863
10678644,3153859081824899726
10678655,3153859081824899886
10678680,3153859081824899522
10678694,3153859081824899491
10678733,3153859081824898952
10678752,3153859081824900032
10678754,3153859081824899059
10678779,3153859081824899186
10678797,3153859081824899480
10678817,3153859081824898926
10678834,3153859081824899583
10678849,3153859081824899932
10678879,3153859081824898774
10678891,3153859081824898958
10678894,3153859081824899421
10678912,3153859081824899611
10678981,3153859081824899500
10678983,3153859081824900147
10679027,3153859081824899388
10679030,3153859081824899462
10679090,3153859081824899630
10679119,3153859081824899599
10679196,3153859081824899371
10679199,3153859081824898851
10679227,3153859081824899907
10679238,3153859081824899661
10679246,3153859081824899572
10679319,3153859081824899629
10679342,3153859081824899209
10679440,3153859081824899119
10679466,3153859081824899762
10679477,3153859081824899592
10679484,3153859081824898699
10679499,3153859081824900063
10679502,3153859081824899365
10679639,3153859081824899326
10679672,3153859081824898799
10679726,3153859081824899892
10679763,3153859081824899022
10679797,3153859081824899289
10679817,3153859081824899292
10679819,3153859081824900075
10679824,3153859081824899114
10679844,3153859081824898818
10679880,3153859081824899570
10679887,3153859081824900028
10679891,3153859081824900028
10680020,3153859081824899128
10680068,3153859081824899518
10680099,3153859081824900148
10680128,3153859081824899181
10680136,3153859081824899198
10680149,3153859081824899110
10680159,3153859081824899425
10680175,3153859081824899749
10680181,3153859081824899481
10680232,3153859081824900298
10680240,3153859081824898763
10680255,3153859081824899532
10680297,3153859081824899566
10680299,3153859081824899095
10680327,3153859081824899476
10680352,3153859081824898798
10680385,3153859081824899814
10680445,3153859081824899069
10680475,3153859081824899433
10680532,3153859081824899473
10680596,3153859081824898957
10680625,3153859081824899093
10741228,3153859081824900004
10741480,3153859081824900508
10741578,3153859081824900404
10741613,3153859081824900542
10741623,3153859081824899924
10741697,3153859081824900574
10741747,3153859081824900021
10741810,3153859081824900657
10741816,3153859081824900878
10741842,3153859081824900082
10741844,3153859081824900879
10741848,3153859081824900305
10741902,3153859081824900557
10741932,3153859081824900824
10742032,3153859081824900801
10742055,3153859081824900317
10742063,3153859081824900207
10742090,3153859081824900911
10742092,3153859081824900736
10742112,3153859081824900027
10742131,3153859081824900547
10742164,3153859081824900609
10742189,3153859081824900954
10742488,3153859081824900155
10742593,3153859081824900056
10742633,3153859081824900379
10742724,3153859081824900500
10742783,3153859081824900044
10742794,3153859081824900131
10742808,3153859081824900399
10742821,3153859081824900723
10742955,3153859081824900253
10742971,3153859081824900426
10743019,3153859081824900960
10743021,3153859081824900873
10743027,3153859081824900537
10743093,3153859081824900899
10743110,3153859081824900951
10743128,3153859081824900584
10743153,3153859081824900587
10743184,3153859081824900707
10743195,3153859081824901011
10743282,3153859081824900659
10743319,3153859081824900429
10743331,3153859081824900175
10743419,3153859081824900171
10743433,3153859081824900142
10743471,3153859081824900679
10743515,3153859081824900472
10743554,3153859081824901004
10743680,3153859081824900386
10743683,3153859081824900205
10743684,3153859081824901003
10743686,3153859081824900890
10743846,3153859081824900210
10743850,3153859081824900777
10743870,3153859081824900264
10743887,3153859081824900998
10743904,3153859081824900959
10743932,3153859081824900156
10743935,3153859081824900798
10744149,3153859081824900336
10744150,3153859081824900600
10744152,3153859081824900297
10744176,3153859081824900333
10744246,3153859081824900329
10744309,3153859081824900322
10744320,3153859081824900018
10744445,3153859081824900480
10744477,3153859081824900816
10744494,3153859081824900235
10744554,3153859081824900629
10744575,3153859081824900648
10744668,3153859081824900995
10744713,3153859081824900885
10744752,3153859081824899976
10744768,3153859081824900141
10744782,3153859081824900810
10744820,3153859081824900292
10744844,3153859081824900431
10744851,3153859081824900097
10744930,3153859081824900515
10745115,3153859081824900994
10745242,3153859081824900529
10745334,3153859081824900583
10745365,3153859081824900847
10745390,3153859081824900076
10745393,3153859081824900133
10745475,3153859081824900005
10745501,3153859081824900541
10745502,3153859081824900702
10745503,3153859081824900806
10745513,3153859081824900065
10745527,3153859081824900345
10745537,3153859081824900785
10745554,3153859081824900358
10745578,3153859081824900256
10745628,3153859081824900881
10745663,3153859081824900975
10745688,3153859081824900296
10745699,3153859081824900981
10745746,3153859081824900794
10745765,3153859081824900958
10745797,3153859081824900802
10745814,3153859081824900029
10745883,3153859081824900676
10746090,3153859081824900344
10746136,3153859081824900501
10746148,3153859081824900585
10746152,3153859081824900475
10746173,3153859081824900957
10746223,3153859081824900265
10746308,3153859081824900064
10746361,3153859081824900616
10746443,3153859081824900009
10746480,3153859081824900092
10746881,3153859081824900979
8604645,3190169353820579410
2987282,3154140556801605908
2987372,3154140556801606377
2987548,3154140556801605882
2987856,3154140556801605805
2988249,3154140556801605724
2988251,3154140556801606057
2988295,3154140556801605686
2988301,3154140556801605964
2988326,3154140556801605690
2988380,3154140556801605968
2988400,3154140556801605796
2988402,3154140556801605778
2988453,3154140556801605773
2988544,3154140556801605959
2988610,3154140556801605977
2988638,3154140556801605674
2988655,3154140556801605889
2988725,3154140556801605761
2988743,3154140556801605764
2988768,3154140556801605785
2988826,3154140556801605975
2988880,3154140556801605770
2988964,3154140556801605676
2988984,3154140556801605868
2988988,3154140556801605710
2989122,3154140556801605888
2989164,3154140556801605736
2989310,3154140556801605915
2989322,3154140556801605791
2989349,3154140556801605783
2989404,3154140556801605746
2989458,3154140556801605827
2989466,3154140556801605738
2989521,3154140556801605857
2989608,3154140556801606125
2989608,3154140556802666474
2989614,3154140556801605747
2989706,3154140556801605733
2989746,3154140556801605762
2989808,3154140556801605735
2989924,3154140556801605859
2989948,3154140556801605996
2990012,3154140556801606046
3114409,3154140556803703156
3114729,3154140556803703874
3114747,3154140556803704321
3114797,3154140556802666648
3114811,3154140556803703651
3115272,3154140556803703333
3115289,3154140556802666624
3115294,3154140556803704108
3115398,3154140556803703596
3115435,3154140556803704240
3115669,3154140556803703561
3115728,3154140556803703558
3115766,3154140556803703864
3116298,3154140556803703676
3116513,3154140556801606871
3116946,3154140556803704225
3117211,3154140556803703868
3117510,3154140556803704097
3117511,3154140556803704097
3231985,3154140556803705809
3232041,3154140556801607502
3232184,3154140556801607274
3232186,3154140556801607009
3232211,3154140556801607448
3232218,3154140556801607381
3232229,3154140556801607082
3232231,3154140556803705311
3232237,3154140556801606987
3232249,3154140556801607195
3232285,3154140556801607440
3232323,3154140556801607752
3232328,3154140556801607821
3232334,3154140556801607497
3232364,3154140556801607076
3232397,3154140556801607014
3232409,3154140556801607203
3232416,3154140556801607417
3232488,3154140556801607367
3232491,3154140556801607142
3232514,3154140556801607136
3232582,3154140556801607485
3232643,3154140556801607492
3232652,3154140556801607649
3232671,3154140556801607234
3232679,3154140556801607234
3232692,3154140556801607547
3232697,3154140556801607428
3232726,3154140556801607130
3232757,3154140556801607431
3232804,3154140556801607181
3232818,3154140556801607280
3232823,3154140556801607093
3232838,3154140556801607344
3232848,3154140556801607089
3232859,3154140556801607469
3232947,3154140556801607252
3232965,3154140556801607728
3232979,3154140556801606940
3232980,3154140556801607358
3233003,3154140556801607560
3233004,3154140556801607092
3233018,3154140556801607260
3233043,3154140556801607029
3233044,3154140556801607145
3233124,3154140556801607064
3233127,3154140556801606974
3233140,3154140556801607389
3233199,3154140556801607508
3233221,3154140556801607150
3233234,3154140556803704805
3233235,3154140556801607449
3233258,3154140556801607298
3233302,3154140556803704378
3233316,3154140556801607170
3233376,3154140556801607416
3233400,3154140556801607163
3233437,3154140556801607164
3233481,3154140556801607602
3233508,3154140556801607604
3233511,3154140556801607695
3233553,3154140556801607165
3233587,3154140556801607651
3233588,3154140556801607739
3233612,3154140556801607312
3233647,3154140556801607141
3233681,3154140556801607017
3233694,3154140556801607425
3233700,3154140556801607139
3233701,3154140556801607094
3233725,3154140556803704142
3233732,3154140556801607387
3233770,3154140556803704044
3233781,3154140556801607717
3233794,3154140556801606875
3233816,3154140556801607187
3233836,3154140556801607408
3233908,3154140556803705253
3233956,3154140556803704609
3234028,3154140556801607713
3234073,3154140556801607166
3234082,3154140556801607376
3234086,3154140556801607422
3234118,3154140556801607421
3234139,3154140556803704702
3234214,3154140556801607335
3234225,3154140556801607301
3234238,3154140556801607071
3234248,3154140556801607281
3234307,3154140556801606913
3234371,3154140556801606916
3234396,3154140556801607527
3234409,3154140556801607925
3234449,3154140556801607494
3234450,3154140556801607275
3234489,3154140556801606915
3234531,3154140556801607482
3234549,3154140556801607000
3234597,3154140556801607227
3234598,3154140556801607268
3234606,3154140556801606963
3234608,3154140556801607383
3234610,3154140556801607404
3234666,3154140556801607441
3234686,3154140556801606904
3234703,3154140556801607399
3234719,3154140556801607059
3234746,3154140556801607110
3234751,3154140556803705710
3234781,3154140556803704598
3234793,3154140556801607098
3234892,3154140556801607652
3234990,3154140556801607534
3235012,3154140556801607297
3235059,3154140556801607343
3235072,3154140556801607366
3235115,3154140556801607221
3235134,3154140556801607035
3235147,3154140556801606967
3235164,3154140556801607346
3235174,3154140556801607474
3235216,3154140556801607135
3235275,3154140556801607686
3235282,3154140556801607486
3235295,3154140556801607380
3235322,3154140556801606902
3235371,3154140556801607202
3235390,3154140556801607167
3235410,3154140556801607559
3235468,3154140556801607953
3235478,3154140556801607129
3235510,3154140556803704477
3235526,3154140556801607103
3235528,3154140556801607210
3235576,3154140556801606973
3235603,3154140556801607471
3235609,3154140556801607352
3235616,3154140556801607589
3235672,3154140556801607151
3235687,3154140556801607681
3235755,3154140556801606900
3235821,3154140556801607159
3235902,3154140556801607004
3235924,3154140556801607506
3236018,3154140556801607046
3236044,3154140556801607220
3236108,3154140556801607245
3236183,3154140556801606873
3236208,3154140556801606989
3236240,3154140556801607317
3236379,3154140556801607811
3236382,3154140556801608228
3236382,3154140556802666734
3236385,3154140556802666743
3236448,3154140556801607800
3236498,3154140556801607123
3236536,3154140556801607591
3236598,3154140556801607277
3236637,3154140556801607095
3236734,3154140556801607877
3236748,3154140556801607832
3236811,3154140556801607420
3338877,3154140556801608643
3338902,3154140556801608523
3338934,3154140556801608208
3338951,3154140556801608438
3338982,3154140556801608466
3339070,3154140556801608791
3339093,3154140556801609033
3339128,3154140556801608983
3339183,3154140556801608611
3339186,3154140556803705972
3339194,3154140556801608555
3339203,3154140556801608504
3339261,3154140556801608964
3339272,3154140556801608507
3339315,3154140556801608675
3339318,3154140556801607856
3339386,3154140556801608218
3339406,3154140556801608279
3339424,3154140556801608706
3339443,3154140556801607826
3339459,3154140556801608566
3339462,3154140556801608147
3339482,3154140556801608747
3339519,3154140556801608846
3339521,3154140556803705079
3339538,3154140556801607944
3339563,3154140556801608308
3339570,3154140556803705256
3339597,3154140556801608140
3339623,3154140556801608098
3339702,3154140556802667074
3339737,3154140556801608728
3339738,3154140556801608378
3339752,3154140556803705824
3339774,3154140556801607929
3339780,3154140556801608160
3339810,3154140556801608921
3339823,3154140556801608044
3339839,3154140556801607720
3339842,3154140556801609007
3339871,3154140556801607817
3339894,3154140556801608319
3339945,3154140556801608945
3339951,3154140556801608152
3339968,3154140556801608564
3340019,3154140556801608746
3340070,3154140556801608183
3340117,3154140556801607746
3340139,3154140556803706969
3340161,3154140556803706476
3340196,3154140556801607950
3340251,3154140556801608120
3340265,3154140556801608774
3340312,3154140556801608821
3340331,3154140556801608539
3340357,3154140556801608247
3340360,3154140556803706595
3340371,3154140556801608144
3340374,3154140556801608123
3340415,3154140556801608949
3340440,3154140556801608750
3340462,3154140556801607986
3340470,3154140556801608103
3340492,3154140556801608494
3340504,3154140556801608626
3340530,3154140556801608676
3340540,3154140556801607737
3340584,3154140556801608755
3340593,3154140556801608763
3340641,3154140556801607726
3340670,3154140556801608638
3340737,3154140556801608082
3340777,3154140556801608465
3340793,3154140556801608340
3340807,3154140556801608049
3340809,3154140556801608550
3340825,3154140556801608337
3340875,3154140556801608270
3340879,3154140556801608050
3340902,3154140556803705925
3340921,3154140556801608717
3340932,3154140556801608526
3340948,3154140556801608944
3340951,3154140556803705682
3341053,3154140556801607797
3341092,3154140556801609002
3341143,3154140556801609073
3341174,3154140556801609088
3341179,3154140556801609088
3341249,3154140556801608087
3341261,3154140556801608461
3341268,3154140556801608783
3341286,3154140556801608429
3341327,3154140556801608351
3341335,3154140556801608592
3341351,3154140556801608316
3341373,3154140556803707002
3341389,3154140556801608333
3341413,3154140556802667086
3341436,3154140556801607926
3341455,3154140556801608832
3341457,3154140556803706228
3341480,3154140556801608321
3341506,3154140556801608232
3341643,3154140556801608594
3341644,3154140556801608030
3341758,3154140556801608095
3341759,3154140556801608850
3341760,3154140556801608655
3341831,3154140556801608229
3341875,3154140556801607747
3341897,3154140556803706394
3341934,3154140556801608915
3341982,3154140556801608320
3341995,3154140556801609165
3341998,3154140556801608404
3342016,3154140556801608090
3342056,3154140556803705697
3342069,3154140556801608093
3342101,3154140556801608880
3342163,3154140556801608799
3342173,3154140556801607997
3342210,3154140556801608364
3342211,3154140556801608444
3342319,3154140556801608088
3342336,3154140556801608203
3342344,3154140556801608171
3342367,3154140556801607790
3342369,3154140556801608671
3342379,3154140556801608168
3342425,3154140556801608520
3342429,3154140556801608458
3342463,3154140556801608063
3342467,3154140556801608410
3342478,3154140556801608612
3342487,3154140556801608077
3342496,3154140556801608901
3342503,3154140556801609003
3342553,3154140556801608105
3342575,3154140556803706030
3342592,3154140556801608433
3342610,3154140556801608580
3342628,3154140556801607915
3342658,3154140556801607970
3342669,3154140556801608392
3342689,3154140556801608633
3342690,3154140556801608108
3342750,3154140556803705857
3342779,3154140556803705611
3342794,3154140556801608040
3342820,3154140556801608302
3342828,3154140556801607831
3342894,3154140556801607839
3342912,3154140556801609104
3342948,3154140556801608501
3342952,3154140556801608078
3342987,3154140556801608079
3343083,3154140556803705595
3343140,3154140556803706430
3343148,3154140556801608822
3343185,3154140556801607855
3343226,3154140556801608437
3343239,3154140556803706654
3343245,3154140556801607765
3343281,3154140556801607937
3343285,3154140556801608879
3343311,3154140556801607874
3343342,3154140556801608197
3343370,3154140556801607861
3343372,3154140556801608485
3343392,3154140556801608623
3343393,3154140556801609010
3343409,3154140556801608986
3343418,3154140556801607952
3343439,3154140556801608925
3343501,3154140556801608198
3343502,3154140556801608365
3343510,3154140556801608424
3343613,3154140556803706497
3343620,3154140556801609068
3343627,3154140556803705198
3343630,3154140556801608709
3343682,3154140556801608916
3343755,3154140556801608798
3343803,3154140556801607962
3343813,3154140556801608181
3343854,3154140556803706806
3343866,3154140556801607965
3343915,3154140556803706234
3343931,3154140556801608518
3343950,3154140556801608825
3343963,3154140556801608284
3343972,3154140556801608844
3344050,3154140556801607862
3344059,3154140556801609130
3344085,3154140556801608764
3344113,3154140556801608162
3344172,3154140556801608871
3344227,3154140556801609044
3344245,3154140556801608481
3440218,3154140556801610038
3440381,3154140556801609686
3440429,3154140556803707232
3440460,3154140556801610137
3440491,3154140556801609880
3440495,3154140556803707407
3440549,3154140556801609662
3440581,3154140556801609316
3440657,3154140556801609726
3440703,3154140556801609802
3440710,3154140556803707286
3440721,3154140556801609433
3440762,3154140556801609708
3440796,3154140556801609816
3440803,3154140556801609808
3440811,3154140556801609808
3440840,3154140556803706658
3440868,3154140556803708042
3440877,3154140556801610122
3440978,3154140556801609741
3440985,3154140556803707745
3441128,3154140556802667196
3441157,3154140556803707212
3441159,3154140556802667147
3441159,3154140556801610079
3441184,3154140556801609733
3441207,3154140556801609599
3441230,3154140556803707580
3441270,3154140556803707420
3441340,3154140556803706753
3441350,3154140556801610005
3441362,3154140556801609769
3441366,3154140556801609077
3441414,3154140556803707966
3441442,3154140556801609167
3441473,3154140556801609677
3441517,3154140556801609480
3441637,3154140556803707647
3441652,3154140556803707202
3441784,3154140556803708111
3441864,3154140556803707814
3441883,3154140556801610251
3441903,3154140556801609343
3441906,3154140556801610041
3441960,3154140556801609970
3441962,3154140556801609633
3442006,3154140556803707063
3442046,3154140556801609998
3442054,3154140556803707727
3442058,3154140556803707164
3442133,3154140556801609722
3442151,3154140556801610006
3442223,3154140556801609387
3442237,3154140556801609334
3442270,3154140556801609929
3442273,3154140556801609040
3442285,3154140556801609422
3442314,3154140556801610192
3442341,3154140556801610083
3442352,3154140556801609962
3442390,3154140556801610198
3442422,3154140556803707778
3442423,3154140556801609986
3442439,3154140556801609456
3442511,3154140556801609857
3442515,3154140556801609380
3442547,3154140556801609990
3442588,3154140556801609084
3442589,3154140556801609674
3442602,3154140556801610384
3442651,3154140556801609628
3442676,3154140556801609897
3442697,3154140556803706733
3442768,3154140556801609928
3442772,3154140556801608994
3442787,3154140556801609342
3442818,3154140556801609646
3442825,3154140556801609753
3442846,3154140556801609292
3442858,3154140556803707253
3442954,3154140556801610149
3443050,3154140556801609394
3443101,3154140556801609864
3443127,3154140556803707630
3443163,3154140556801610154
3443217,3154140556801609854
3443220,3154140556801609288
3443221,3154140556803706963
3443222,3154140556803706957
3443230,3154140556802667178
3443268,3154140556801609329
3443307,3154140556801609591
3443326,3154140556801609333
3443338,3154140556801609999
3443394,3154140556803707550
3443408,3154140556803707205
3443411,3154140556801609542
3443440,3154140556801610036
3443453,3154140556801609353
3443483,3154140556801609465
3443519,3154140556803708141
3443582,3154140556803707270
3443637,3154140556801610536
3443669,3154140556803707624
3443695,3154140556801609609
3443788,3154140556801609664
3443790,3154140556803706649
3443849,3154140556801610129
3443865,3154140556801609579
3443890,3154140556801609159
3443906,3154140556801609174
3443911,3154140556801609910
3443934,3154140556801610057
3444020,3154140556801610125
3444079,3154140556801609161
3444088,3154140556801609861
3444098,3154140556803707419
3444102,3154140556801609151
3444187,3154140556801609489
3444190,3154140556803706687
3444291,3154140556801608955
3444304,3154140556801609533
3444343,3154140556801609812
3444361,3154140556801609697
3444374,3154140556801609213
3444381,3154140556801609490
3444382,3154140556801609386
4054947,3154140556803714866
4055708,3154140556803714171
4055765,3154140556803714670
4056609,3154140556803714570
4155054,3154140556803714330
4155235,3154140556803714531
4155751,3154140556803715001
4156286,3154140556803714943
4156309,3154140556803714884
4157021,3154140556803714412
4157849,3154140556803714398
4261149,3154140556803714936
4261638,3154140556803714876
4261660,3154140556803714515
4262044,3154140556803714917
4813536,3190345275683112076
4813750,3190345275681014227
4813793,3190345275681014131
4813961,3190345275681014266
4813971,3190345275681014405
4813986,3190345275681014277
4814038,3190345275681014279
4901764,3190345275681014993
4901773,3190345275681015080
4901776,3190345275681014964
4901825,3190345275681015081
4901883,3190345275681015021
4901967,3190345275681014835
4901971,3190345275681015076
4902014,3190345275681014819
4902017,3190345275681015099
4902018,3190345275681015095
4902030,3190345275681014825
4902053,3190345275681014898
4902072,3190345275681014919
4902085,3190345275683112189
4902158,3190345275681014956
4902183,3190345275681015086
4902199,3190345275681014499
4902202,3190345275681014576
4902231,3190345275681014683
4902247,3190345275681015048
4902326,3190345275681014814
4902337,3190345275681015217
4902371,3190345275681014706
4902424,3190345275681014741
4902425,3190345275681014889
4902475,3190345275683112033
4902505,3190345275681014601
4902558,3190345275681014992
4902609,3190345275681015117
4902641,3190345275681014687
4902670,3190345275681014839
4902673,3190345275681015197
4988995,3190345275681015608
4989057,3190345275681015424
4989063,3190345275681015348
4989204,3190345275681016172
4989279,3190345275681015756
4989349,3190345275681015286
4989382,3190345275681015509
4989477,3190345275681015738
4989518,3190345275681015886
4989601,3190345275681015522
4989610,3190345275681015199
4989636,3190345275681015699
4989648,3190345275681015225
4989656,3190345275681016126
4989669,3190345275681015436
4989672,3190345275681015702
4989679,3190345275681015335
4989692,3190345275681015414
4989879,3190345275682072995
4989900,3190345275682072838
4990105,3190345275681015170
4990126,3190345275681015238
4990169,3190345275681015552
4990198,3190345275681015837
4990204,3190345275681015820
5077245,3190345275681017297
5077303,3190345275681016472
5077307,3190345275681016931
5077349,3190345275681016459
5077370,3190345275681017352
5077400,3190345275681017409
5077406,3190345275683114027
5077438,3190345275681016927
5077535,3190345275681016613
5077629,3190345275681016184
5077678,3190345275681016851
5077721,3190345275681016785
5077772,3190345275681016054
5077839,3190345275681016650
5077850,3190345275681016364
5077931,3190345275681016858
5077935,3190345275681016584
5077945,3190345275681016022
5077994,3190345275681016538
5077998,3190345275681016874
5078017,3190345275681016213
5078025,3190345275681016358
5078065,3190345275681016561
5078099,3190345275681016322
5078124,3190345275681016444
5078126,3190345275683113492
5078132,3190345275681016112
5078180,3190345275681016730
5078240,3190345275681016682
5078299,3190345275683114110
5078391,3190345275681016602
5078411,3190345275683114436
5078426,3190345275683114382
5078533,3190345275681016123
5078579,3190345275681016588
5078594,3190345275681016592
5078639,3190345275681016173
5078702,3190345275681017094
5078843,3190345275681016806
5164236,3190345275681017426
5164250,3190345275681017463
5164290,3190345275681017214
5164315,3190345275681017032
5164358,3190345275681017661
5164397,3190345275681017702
5164410,3190345275681017280
5164458,3190345275683115796
5164536,3190345275681017396
5164549,3190345275681017941
5164588,3190345275681017195
5164617,3190345275681017899
5164618,3190345275681017769
5164633,3190345275681017325
5164767,3190345275683115071
5164821,3190345275683115496
5164920,3190345275681017272
5164924,3190345275683114833
5165002,3190345275681017806
5165017,3190345275681017006
5165053,3190345275681017310
5165086,3190345275681017871
5165151,3190345275681017295
5165368,3190345275681017637
5165452,3190345275681017358
5165467,3190345275681017889
5165479,3190345275681017305
5165497,3190345275681017240
5165583,3190345275683114642
5165628,3190345275681017841
5165762,3190345275681017367
5165789,3190345275681017692
5165799,3190345275681017527
5165870,3190345275681017540
5165882,3190345275681017190
5165901,3190345275681017480
5165940,3190345275681017876
5165979,3190345275681017839
5166009,3190345275681017650
5166032,3190345275681017857
5166068,3190345275681017129
5166088,3190345275681017962
5166136,3190345275681017397
5166153,3190345275681017855
5166160,3190345275681017521
5166166,3190345275682073178
5252229,3190345275681018278
5252301,3190345275681018541
5252306,3190345275681018498
5252314,3190345275683115867
5252332,3190345275681018142
5252351,3190345275681018754
5252412,3190345275681018111
5252423,3190345275681018133
5252495,3190345275681017947
5252506,3190345275681018830
5252528,3190345275681018053
5252534,3190345275681018537
5252588,3190345275681019155
5252624,3190345275681018949
5252694,3190345275681018960
5252721,3190345275681018868
5252803,3190345275681019567
5252824,3190345275681018816
5252847,3190345275683117146
5252871,3190345275681018459
5252892,3190345275681019141
5253007,3190345275681017911
5253013,3190345275681018248
5253031,3190345275681018166
5253039,3190345275681018348
5253065,3190345275681018943
5253072,3190345275681018308
5253082,3190345275681018384
5253145,3190345275681018127
5253199,3190345275683115790
5253221,3190345275681017967
5253270,3190345275681017924
5253296,3190345275683115392
5253299,3190345275681018814
5253308,3190345275681018268
5253356,3190345275681018758
5253514,3190345275681018051
5253542,3190345275681019575
5253554,3190345275681018549
5253603,3190345275683116244
5253641,3190345275681018932
5253670,3190345275681018649
5253697,3190345275681018912
5253736,3190345275681018994
5253740,3190345275683116558
5253782,3190345275681018414
5253839,3190345275681018399
5253848,3190345275681019033
5253884,3190345275681018511
5253941,3190345275681018899
5254000,3190345275681018181
5254017,3190345275681018251
5254018,3190345275681018953
5254078,3190345275681018311
5254089,3190345275681018391
5254148,3190345275681018178
5254157,3190345275681019090
5254176,3190345275683115446
5254203,3190345275683116211
5254208,3190345275681018094
5254230,3190345275681018057
5254352,3190345275681018594
5254375,3190345275683116291
5254398,3190345275681018770
5339567,3190345275681019817
5339687,3190345275681019883
5339743,3190345275681020033
5339769,3190345275681020165
5339809,3190345275681020131
5339823,3190345275681019771
5339835,3190345275681020228
5339839,3190345275681018996
5339846,3190345275681019308
5339849,3190345275681019678
5339858,3190345275681019402
5339861,3190345275681019096
5339870,3190345275681019543
5339891,3190345275681019453
5339921,3190345275681019081
5339976,3190345275681019566
5340000,3190345275681019546
5340009,3190345275681019221
5340055,3190345275681019633
9452921,3190274906936841620
9452998,3190274906936841647
4473083,3158397865825403320
4473450,3158397865825403345
4473561,3158397865825403339
4474916,3158397865825403354
5340087,3190345275681020162
5340107,3190345275681019426
4474921,3158397865825403334
4476385,3158397865825403375
4476836,3158397865825403340
4477104,3158397865825403322
4477827,3158397865825403350
4477830,3158397865825403362
4477830,3158397865825403365
4569806,3158397865825403381
4569930,3158397865825403396
4570326,3158397865825403373
4570408,3158397865825403432
5340189,3190345275681019037
5340222,3190345275681019425
5340262,3190345275681019650
4570936,3158397865825403397
4571317,3158397865825403389
4571351,3158397865825403527
4571402,3158397865825403519
4571520,3158397865825403496
4571560,3158397865825403467
4571655,3158397865825403427
5340268,3190345275681019460
5340269,3190345275681019843
5340287,3190345275681019367
5340313,3190345275681020011
5340335,3190345275681019688
5340379,3190345275681019279
5340403,3190345275681019177
4571780,3158397865825403512
4571838,3158397865825403404
4571904,3158397865825403444
4572083,3158397865825403415
4572373,3158397865825403342
4572605,3158397865825403470
4572653,3158397865825403528
4573879,3158397865825403426
4574142,3158397865825403475
4574310,3158397865825403442
4574474,3158397865825403440
4574610,3158397865825403490
4574771,3158397865825403489
4574996,3158397865825403481
4575352,3158397865825403387
4575675,3158397865825403443
5340502,3190345275681019855
