LC Filename,Quiescent Flux, Start Time, End Time, Peak Flux, Median Flux, Peak Flux Sigma Above Median
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448488756_LC.csv,5.8485863086e-16,931036615.628,931036641.465,1.42374608969e-15,5.756528742e-16,4.12697334004
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448488835_LC.csv,4.88673610262e-16,926203276.911,926203321.43,1.41623358461e-15,4.22371250732e-16,4.96222377077
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448488978_LC.csv,4.07772766514e-16,931036555.132,931036635.757,1.17584781869e-15,4.00887083807e-16,4.16829623778
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489082_LC.csv,3.86985747832e-16,931037065.84,931037140.762,1.14610712736e-15,3.74710665903e-16,3.86642329707
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489104_LC.csv,4.23354082788e-16,926203304.507,926203395.87,4.16204838499e-15,3.54002093335e-16,11.0173994485
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489104_LC.csv,4.23354082788e-16,930083901.535,930083966.47,2.11289471393e-15,3.54002093335e-16,4.63492079678
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489209_LC.csv,4.08340927412e-16,926203321.36,926203431.923,3.97551461269e-15,3.77847033344e-16,10.6692791599
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489209_LC.csv,4.08340927412e-16,992585845.338,992585919.225,1.29002960572e-15,3.77847033344e-16,4.79579940125
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489209_LC.csv,4.08340927412e-16,992585805.0,992585919.225,1.20255836055e-15,3.77847033344e-16,4.49707390997
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489345_LC.csv,4.67078347759e-16,930231951.544,930231996.535,2.40801526326e-15,4.63196019718e-16,7.26879661393
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489356_LC.csv,5.7276092974e-16,992089723.402,992089786.056,4.06556657917e-15,4.06909998955e-16,4.67608557945
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489356_LC.csv,5.7276092974e-16,992089616.931,992089695.776,2.71906105377e-15,4.06909998955e-16,8.11181318539
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489356_LC.csv,5.7276092974e-16,995839113.105,995839295.579,5.9059569195e-15,4.06909998955e-16,13.1017631986
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489500_LC.csv,6.57545266825e-16,992113311.705,992113447.879,2.23675550912e-15,6.53110253673e-16,5.96579825357
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489573_LC.csv,3.87006733605e-16,931037021.996,931037132.127,1.34515695819e-14,3.76509808214e-16,21.0053131654
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489916_LC.csv,6.4983572493e-16,931036679.107,931036758.933,1.35464985525e-15,6.48495738657e-16,3.5737269666
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448489948_LC.csv,5.24352036977e-16,992089586.651,992089626.281,1.80801522124e-15,5.07403231889e-16,5.52550118731
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448490197_LC.csv,3.46822127654e-16,930084537.73,930084647.659,9.65458565211e-16,3.33759201726e-16,3.75866629401
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448491405_LC.csv,3.60217595778e-16,926203600.715,926203640.947,2.40740348138e-15,3.61410187565e-16,7.64887971076
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448491405_LC.csv,3.60217595778e-16,930232125.335,930232169.854,3.08723207536e-15,3.61410187565e-16,9.260288973
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169448491409_LC.csv,3.72771087068e-16,926204112.223,926204186.706,1.04497685625e-15,3.63807714179e-16,3.9111056173
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450578790_LC.csv,3.70368964308e-16,931078218.133,931078468.53,1.10564659724e-15,3.64892725496e-16,4.23728418492
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,926203406.075,926204037.102,8.29772435842e-14,5.3081084335e-14,19.2782260476
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,930083986.035,930084417.96,7.61280399509e-14,5.3081084335e-14,14.0439750965
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,930084436.08,930084515.854,6.40646404507e-14,5.3081084335e-14,6.33186672702
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,930232046.103,930232309.423,6.88564526033e-14,5.3081084335e-14,11.3678644406
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,930232316.315,930232400.021,6.07187621104e-14,5.3081084335e-14,5.90934831988
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,930380164.585,930380255.982,6.10491669368e-14,5.3081084335e-14,5.44907491993
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,930385876.039,930386406.002,7.91696898811e-14,5.3081084335e-14,17.4525284817
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,931037154.934,931037245.682,1.34507929058e-13,5.3081084335e-14,13.7246500487
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,931037542.986,931037954.497,1.22117783345e-13,5.3081084335e-14,35.8839083366
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,931036428.526,931036677.933,1.1446639419e-13,5.3081084335e-14,32.9884578791
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,931037079.055,931037115.613,1.12672561382e-13,5.3081084335e-14,11.5147669785
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,931036746.0,931036808.997,5.83762953002e-14,5.3081084335e-14,4.10899313307
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,992088918.486,992089185.961,8.22660474289e-14,5.3081084335e-14,12.9135740125
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,992089724.065,992090052.001,7.08920703839e-14,5.3081084335e-14,11.8855790426
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,992089605.985,992089675.912,5.97077549909e-14,5.3081084335e-14,4.90348161625
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,995838578.491,995838825.916,8.7104502343e-14,5.3081084335e-14,14.9454114388
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,995839454.026,995839822.451,8.60339352105e-14,5.3081084335e-14,9.18453402283
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,995839316.117,995839445.939,6.26630320091e-14,5.3081084335e-14,7.12479383221
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190134169450586759_LC.csv,3.78567669775e-14,995838836.046,995838927.027,5.96170735496e-14,5.3081084335e-14,4.96746879659
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820569784_LC.csv,2.58454018623e-16,926150174.194,926150265.14,1.05280095169e-15,2.44117342312e-16,4.60875500585
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820569819_LC.csv,2.40796188398e-16,926151254.646,926151310.297,1.34702090591e-15,2.41145970306e-16,5.68790452139
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820569819_LC.csv,2.40796188398e-16,930564403.244,930564472.209,9.09953576227e-16,2.41145970306e-16,4.15773644556
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820569819_LC.csv,2.40796188398e-16,991634236.987,991634322.639,9.04263179194e-16,2.41145970306e-16,4.21262132099
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820569834_LC.csv,5.84322936994e-16,926150400.282,926150490.602,1.39425060914e-15,5.78384323909e-16,4.09615312998
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820569834_LC.csv,5.84322936994e-16,991633511.959,991633662.113,1.810860553e-15,5.78384323909e-16,5.48719282174
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820569846_LC.csv,2.78389092983e-16,930345077.931,930345166.15,1.54433759051e-15,2.69883649617e-16,5.83534992253
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570005_LC.csv,3.49449153239e-16,930345350.95,930345400.251,1.21915912041e-15,3.51136155654e-16,4.82891698168
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570005_LC.csv,3.49449153239e-16,991634236.195,991634321.611,1.3388207349e-15,3.51136155654e-16,5.16409096043
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570088_LC.csv,2.86794764811e-16,930345350.925,930345381.634,1.45650484819e-15,2.77231636503e-16,6.05893805162
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570088_LC.csv,2.86794764811e-16,930564440.507,930564470.523,9.45354035554e-16,2.77231636503e-16,3.67234463696
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570088_LC.csv,2.86794764811e-16,933498361.56,933498429.734,1.03712333502e-15,2.77231636503e-16,4.45678984817
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570088_LC.csv,2.86794764811e-16,991634282.053,991634320.002,8.57184052407e-16,2.77231636503e-16,3.82730672508
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570097_LC.csv,4.71818391689e-16,933498255.945,933498365.555,1.8319279236e-15,4.71067163643e-16,5.84926306395
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570097_LC.csv,4.71818391689e-16,991633176.006,991633208.385,1.76841230667e-15,4.71067163643e-16,5.68260706429
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570103_LC.csv,2.69123020081e-16,933498379.907,933498430.873,8.38384248425e-16,2.56683428325e-16,3.80029397602
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570467_LC.csv,4.44763977112e-16,996004605.929,996004641.852,1.07167468519e-15,4.34164074233e-16,3.5193176522
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570884_LC.csv,2.64356185186e-16,926150361.514,926150441.42,3.52552246557e-15,2.52294250421e-16,10.1280603466
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570884_LC.csv,2.64356185186e-16,929841561.351,929841591.782,1.59190697968e-15,2.52294250421e-16,3.94705264666
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570884_LC.csv,2.64356185186e-16,930344550.51,930344708.275,4.21536765358e-15,2.52294250421e-16,11.5909344991
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570884_LC.csv,2.64356185186e-16,930563585.12,930563684.171,2.78875139294e-15,2.52294250421e-16,8.8182347341
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820570884_LC.csv,2.64356185186e-16,933497299.562,933497502.86,4.97013458936e-15,2.52294250421e-16,12.3400932718
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571117_LC.csv,3.51520264935e-16,926150924.303,926150959.115,1.23031008802e-15,3.47661004823e-16,4.91838383402
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571125_LC.csv,4.48744613347e-16,926150442.715,926150492.202,1.1950063855e-15,4.44229524808e-16,4.21450826576
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571145_LC.csv,3.30059588085e-16,926150621.834,926150784.096,9.35890788522e-16,3.1466283817e-16,3.69578468512
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571145_LC.csv,3.30059588085e-16,930563412.539,930563586.525,1.02188216917e-15,3.1466283817e-16,4.09437224033
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571145_LC.csv,3.30059588085e-16,933497793.041,933497861.088,1.04960809801e-15,3.1466283817e-16,4.25920636173
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571145_LC.csv,3.30059588085e-16,991633717.0,991633861.895,1.14999331716e-15,3.1466283817e-16,4.41838823079
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571208_LC.csv,1.13873737113e-15,926150784.157,926150833.68,2.25214997493e-15,1.14576246445e-15,4.52917832001
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571325_LC.csv,2.83067087313e-16,933497441.548,933497522.622,1.82305270954e-15,2.71473930085e-16,6.75530373063
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571325_LC.csv,2.83067087313e-16,933497572.607,933497624.507,9.8290194125e-16,2.71473930085e-16,4.22046425554
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571325_LC.csv,2.83067087313e-16,991633412.998,991633612.84,3.48404545226e-15,2.71473930085e-16,10.0587143203
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571402_LC.csv,3.49041756861e-16,926150510.735,926150582.889,2.06811819462e-15,3.33418676577e-16,6.60457303632
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571402_LC.csv,3.49041756861e-16,929841672.947,929841710.405,9.91126288569e-16,3.33418676577e-16,3.869397362
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571402_LC.csv,3.49041756861e-16,930563712.186,930563822.07,9.42901832561e-16,3.33418676577e-16,3.65653906045
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820571402_LC.csv,3.49041756861e-16,991633601.085,991633701.859,3.21562742455e-15,3.33418676577e-16,7.28168144728
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820572838_LC.csv,2.63195910114e-16,930564040.761,930564120.172,9.00404456987e-16,2.60971172875e-16,3.88971901472
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820573081_LC.csv,2.96829842458e-16,991633229.012,991633320.565,1.36828638561e-15,2.9539482221e-16,5.25999197276
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820573338_LC.csv,2.52637795566e-16,991633970.801,991634045.22,8.48602540346e-16,2.39918057483e-16,3.7954818469
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820573381_LC.csv,2.45382847352e-16,991633228.592,991633322.002,1.48640312282e-15,2.39840021359e-16,5.87050819274
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820573443_LC.csv,2.69742726219e-16,991633229.837,991633319.617,1.18341720259e-15,2.67910173972e-16,4.83121214457
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820573472_LC.csv,2.86129980886e-16,996004662.843,996004760.918,3.68064012676e-15,2.81921508488e-16,10.1574463988
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820573581_LC.csv,1.67548724429e-15,991633266.545,991633402.492,3.09115819793e-15,1.67206417231e-15,4.68173264837
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820573754_LC.csv,2.5983418612e-16,991633972.051,991634053.148,9.80001420394e-16,2.43488513731e-16,4.25136747678
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820573804_LC.csv,2.47402594669e-16,991633227.727,991633382.6,1.12880189182e-15,2.40179965848e-16,4.78850734931
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820574273_LC.csv,2.68249642293e-16,929841391.352,929841536.65,9.90426661947e-16,2.66410863701e-16,4.19935596436
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820574580_LC.csv,2.34267909304e-16,929841390.61,929841553.357,9.28168099114e-16,2.34006441997e-16,4.16403940216
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820574918_LC.csv,2.89336513299e-16,926150996.785,926151123.99,8.09378432035e-15,2.84276986798e-16,17.3141009601
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820574918_LC.csv,2.89336513299e-16,929841916.164,929842042.281,1.1769630142e-14,2.84276986798e-16,20.723819883
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820574918_LC.csv,2.89336513299e-16,930564183.488,930564243.327,6.26193301305e-15,2.84276986798e-16,12.5558336977
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820574918_LC.csv,2.89336513299e-16,991634006.176,991634103.75,4.6984723735e-15,2.84276986798e-16,12.4991795905
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575078_LC.csv,3.51006753815e-16,930563707.224,930563802.142,4.65868295645e-15,3.56349748279e-16,12.4588105187
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575328_LC.csv,4.41603558549e-16,926150462.192,926150510.678,1.26071883974e-15,4.30770219696e-16,4.65498157694
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575328_LC.csv,4.41603558549e-16,991633561.946,991633591.229,1.73738145116e-15,4.30770219696e-16,6.15585820723
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575423_LC.csv,6.21148606216e-16,930344371.813,930344461.787,1.76781904106e-15,6.14261826088e-16,5.01218783761
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575594_LC.csv,3.37762180613e-16,930564012.391,930564111.531,1.15850516516e-15,3.30273747537e-16,4.63317144999
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575742_LC.csv,7.03980570996e-16,933497361.619,933497423.093,1.44487561937e-15,7.00078544306e-16,3.82286396644
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575850_LC.csv,4.10940005394e-14,926150011.974,926150281.802,7.93570807471e-14,5.69141473465e-14,14.8656663046
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575850_LC.csv,4.10940005394e-14,926151252.135,926151311.401,6.35643318029e-14,5.69141473465e-14,4.97804039902
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575850_LC.csv,4.10940005394e-14,929842259.973,929842342.008,6.265366984e-14,5.69141473465e-14,4.49342047135
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575850_LC.csv,4.10940005394e-14,930344355.118,930344636.527,7.98127962547e-14,5.69141473465e-14,10.4670996655
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575850_LC.csv,4.10940005394e-14,930345351.951,930345399.468,6.31132498475e-14,5.69141473465e-14,4.49465759394
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575850_LC.csv,4.10940005394e-14,930563292.487,930563521.96,8.70902634383e-14,5.69141473465e-14,6.04130176484
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575850_LC.csv,4.10940005394e-14,930564422.01,930564470.984,6.40784238851e-14,5.69141473465e-14,5.41301616175
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575850_LC.csv,4.10940005394e-14,933496944.538,933497342.08,8.53877880934e-14,5.69141473465e-14,18.7006870493
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575850_LC.csv,4.10940005394e-14,933498492.071,933498598.464,6.94992171177e-14,5.69141473465e-14,9.26532240952
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575850_LC.csv,4.10940005394e-14,991633174.011,991633463.851,8.09567901837e-14,5.69141473465e-14,12.0999330736
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820575850_LC.csv,4.10940005394e-14,991634200.522,991634321.087,7.52447168439e-14,5.69141473465e-14,12.4003416876
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820578382_LC.csv,2.46390296999e-16,996005092.486,996005210.812,9.734197775e-16,2.41784665731e-16,4.5718843469
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353820580653_LC.csv,8.19735553909e-16,991633993.465,991634192.048,1.62959546474e-15,8.0954918326e-16,3.93027984106
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353821631061_LC.csv,3.85911010211e-14,926150012.011,926150281.822,7.47831895805e-14,5.40411670161e-14,14.1509045668
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353821631061_LC.csv,3.85911010211e-14,926151252.129,926151311.353,6.07089166768e-14,5.40411670161e-14,5.10922973482
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353821631061_LC.csv,3.85911010211e-14,929842259.975,929842390.973,6.24241568811e-14,5.40411670161e-14,6.57613689228
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353821631061_LC.csv,3.85911010211e-14,930344355.117,930344636.528,7.57936975032e-14,5.40411670161e-14,10.2035249055
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353821631061_LC.csv,3.85911010211e-14,930345351.947,930345399.442,6.00813087067e-14,5.40411670161e-14,4.48808829023
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353821631061_LC.csv,3.85911010211e-14,930563292.476,930563521.95,8.32166924314e-14,5.40411670161e-14,5.97045232404
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353821631061_LC.csv,3.85911010211e-14,930564421.988,930564470.965,6.08087834329e-14,5.40411670161e-14,4.67299780032
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353821631061_LC.csv,3.85911010211e-14,933496944.522,933497342.105,8.11585781373e-14,5.40411670161e-14,18.2765656268
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353821631061_LC.csv,3.85911010211e-14,933498492.031,933498598.464,6.68410664811e-14,5.40411670161e-14,9.61309996067
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353821631061_LC.csv,3.85911010211e-14,991633174.016,991633463.89,7.91368385995e-14,5.40411670161e-14,12.7716071221
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353821631061_LC.csv,3.85911010211e-14,991634200.512,991634321.095,7.24932767928e-14,5.40411670161e-14,12.7165876583
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,926150012.207,926150171.925,1.12527408763e-13,7.36781107258e-14,21.1952198889
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,926150958.544,926151311.554,9.94118729269e-14,7.36781107258e-14,14.9669468262
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,929841932.02,929842391.009,1.09603290051e-13,7.36781107258e-14,20.2531843487
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,930564291.9,930564470.909,1.05509089362e-13,7.36781107258e-14,18.0384052474
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,930563292.354,930563428.481,1.03450489433e-13,7.36781107258e-14,17.098906504
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,930564040.028,930564286.476,9.58456843739e-14,7.36781107258e-14,10.3070698526
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,930563491.979,930563586.017,8.11211917135e-14,7.36781107258e-14,3.7562581327
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,933496944.481,933497101.825,9.98693821755e-14,7.36781107258e-14,15.1382863121
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,933498492.011,933498598.44,9.87588294253e-14,7.36781107258e-14,14.7077274295
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,933498009.019,933498345.026,9.25196306127e-14,7.36781107258e-14,5.15999828073
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,933497132.115,933497160.064,7.95197334579e-14,7.36781107258e-14,3.82210591619
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,991633173.966,991633266.503,8.0261957295e-14,7.36781107258e-14,4.19153783812
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,996021962.603,996022851.315,2.92059282328e-13,7.36781107258e-14,65.1211363803
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822667617_LC.csv,6.01848957576e-14,996022859.963,996023207.506,2.84650955849e-13,7.36781107258e-14,70.0154192996
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822668256_LC.csv,4.13023135961e-16,926150732.377,926150843.49,1.11259009665e-15,4.03463602126e-16,4.1306002518
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822668256_LC.csv,4.13023135961e-16,926151002.738,926151053.741,1.05357853715e-15,4.03463602126e-16,3.90259266505
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822672220_LC.csv,5.70750468163e-14,926150436.51,926151215.976,1.24317122302e-13,8.18108491572e-14,12.7476309012
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822672220_LC.csv,5.70750468163e-14,926150021.967,926150068.525,9.52197206875e-14,8.18108491572e-14,8.47148640439
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822672220_LC.csv,5.70750468163e-14,929841536.002,929842201.923,1.25355830275e-13,8.18108491572e-14,23.4185775631
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3190169353822672220_LC.csv,5.70750468163e-14,929841105.976,929841221.986,1.25222361621e-13,8.18108491572e-14,23.481980958
