Kepler ID,RA (J2000),DEC (J2000), Apparent Magnitude, App Mag Uncertainty
10718114,285.941880,48.002594,15.136,0.019
10718143,285.952400,49.830715,18.711,0.076
10718216,285.984420,48.058241,14.689,0.018
10718252,286.003720,48.057049,13.906,0.018
10718315,286.043600,48.410980,18.111,0.033
10718342,286.059840,48.017854,15.365,0.020
10718345,286.064890,47.848337,,
10718372,286.076190,48.091486,13.033,0.018
10718399,286.089520,48.049167,,
10718455,286.118160,47.477760,13.491,0.018
10718475,286.128420,48.450796,17.031,0.023
10718491,286.137300,48.265180,17.320,0.027
10718505,286.146970,48.066103,13.947,0.018
10718535,286.159770,48.592128,19.465,0.078
10718577,286.175980,48.072681,14.846,0.018
10718590,286.180330,48.611747,16.445,0.020
10718639,286.205390,48.091498,15.635,0.020
10718641,286.205700,48.063402,15.668,0.020
10718712,286.243310,48.063225,14.593,0.019
10718726,286.249840,48.061021,15.041,0.019
10718763,286.275170,46.298185,17.225,0.028
10718791,286.296580,48.094494,15.385,0.019
10718820,286.311430,49.557884,18.432,0.044
10718821,286.312210,47.985070,18.784,0.082
10718832,286.320390,47.313185,18.022,0.040
10718853,286.332050,48.084472,12.645,0.019
10718902,286.364110,48.081188,13.094,0.019
10718976,286.413720,48.011174,11.390,0.034
10719064,286.459670,48.411076,18.920,0.062
10719096,286.477570,48.067393,,
10719106,286.483200,46.818461,19.512,0.084
10719224,286.549790,47.358827,14.499,0.020
10721574,287.800110,48.946868,19.314,0.128
10721647,287.834180,48.070634,19.102,0.070
10721710,287.861445,47.870484,19.082,0.056
10721756,287.886910,48.263005,19.268,0.075
10721760,287.889230,48.270092,18.123,0.033
10721830,287.920400,48.019969,15.894,0.019
10721930,287.979400,48.166757,18.428,0.040
10721980,288.008510,46.703070,19.429,0.082
10722020,288.026570,46.655636,17.586,0.026
10722067,288.046490,47.249231,18.796,0.057
10722101,288.063230,47.139065,16.401,0.021
10722132,288.081430,48.830402,18.929,0.066
10722144,288.084740,48.013893,14.208,0.018
10722175,288.097295,47.811683,15.119,0.013
10722214,288.120940,47.966725,15.083,0.019
10722215,288.122510,48.060396,15.402,0.019
10722221,288.125370,48.106788,18.545,0.044
10722289,288.152210,48.081629,13.481,0.017
10722295,288.153720,48.021876,18.054,0.033
10722313,288.158930,48.019257,15.532,0.019
10722331,288.167635,46.853962,16.848,0.016
10722341,288.170950,48.175544,14.567,0.018
10722417,288.205120,48.084845,13.846,0.017
10722465,288.225100,47.925077,19.286,0.078
10722485,288.232720,48.002277,14.023,0.018
10722494,288.238650,46.452319,17.778,0.026
10722495,288.239620,48.074964,18.697,0.046
10722535,288.253865,47.803343,17.452,0.020
10722555,288.266190,48.149291,18.109,0.028
10722632,288.304690,47.982113,19.367,0.080
10722668,288.317290,48.133947,18.980,0.056
10722676,288.321220,48.004503,15.209,0.019
10722715,288.332340,48.040320,14.040,0.018
10722729,288.341510,46.889631,17.557,0.031
10722768,288.359810,48.071793,14.343,0.018
10722772,288.362520,48.617036,13.471,0.017
10722785,288.370320,48.089857,11.799,0.017
10722867,288.411545,47.819502,18.400,0.032
10722884,288.415140,48.042314,13.678,0.018
10722944,288.439560,48.100868,15.135,0.018
10722946,288.440570,47.980234,18.796,0.049
10722949,288.441710,48.089036,13.290,0.018
10722954,288.442990,47.994865,16.439,0.021
10722988,288.456870,48.046440,13.812,0.018
10723007,288.466350,46.790823,19.108,0.046
10723034,288.479390,45.526984,18.402,0.034
10723143,288.518430,48.084766,15.514,0.018
10723167,288.529130,47.279386,,
10723189,288.540310,48.091874,14.132,0.018
10723200,288.545050,48.019207,14.494,0.018
10723209,288.549430,48.141382,19.600,0.080
10723210,288.557200,48.020088,17.978,0.032
10723321,288.598510,49.494537,18.305,0.047
10723332,288.602210,48.079871,15.127,0.018
10723339,288.605470,48.600010,18.539,0.044
10723341,288.606790,48.475421,19.220,0.065
10723367,288.617910,48.098475,15.918,0.020
10723388,288.630990,49.416130,16.902,0.024
10723397,288.632600,47.722258,16.897,0.024
10723402,288.633720,48.011418,14.444,0.018
10723413,288.640900,48.095827,15.286,0.019
10723415,288.642110,47.574291,18.820,0.061
10723422,288.643520,48.219471,19.636,0.119
10723424,288.645830,48.012182,15.279,0.019
10723440,288.655680,48.245526,19.203,0.084
10723473,288.670780,47.858499,17.067,0.026
10723510,288.688110,48.010369,13.572,0.018
10723531,288.697910,48.018240,17.246,0.028
10723545,288.702210,48.011893,15.479,0.019
10723572,288.715820,48.081347,15.781,0.019
10723589,288.724290,47.912636,17.567,0.034
10723598,288.728100,48.006766,14.958,0.019
10723618,288.738660,48.097613,11.576,0.018
10723627,288.742420,48.054903,14.814,0.025
10723698,288.767550,48.058498,14.741,0.018
10723718,288.774760,48.011418,14.440,0.018
10723750,288.793830,48.047327,19.026,0.063
10723766,288.797970,48.086342,12.330,0.017
10723812,288.823760,48.015176,14.799,0.018
10723823,288.826220,48.027885,14.323,0.018
10723940,288.876820,48.010320,15.296,0.019
10776993,281.896970,48.118379,14.180,0.019
10776995,281.897820,48.102968,15.880,0.020
10777082,281.950520,48.119758,14.758,0.018
10777127,281.971970,48.105032,12.302,0.019
10777361,282.112310,48.132395,13.451,0.020
10777541,282.208920,48.112725,14.260,0.019
10778548,282.776240,48.198145,15.952,0.019
10778579,282.790820,48.791473,16.866,0.026
10778586,282.794260,48.170981,14.107,0.019
10778640,282.824050,48.105422,13.867,0.018
10778664,282.834220,45.409585,18.164,0.031
10778825,282.905030,48.100469,14.584,0.020
10778887,282.935070,48.103694,14.337,0.019
10778943,282.962390,48.150617,,
10778965,282.974830,48.118980,14.814,0.020
10778969,282.976720,48.159216,12.259,0.019
10778978,282.983910,48.108964,12.807,0.022
10779047,283.016660,48.071565,18.539,0.039
10779094,283.038650,48.129353,13.550,0.020
10779122,283.054210,48.118819,13.503,0.019
10779177,283.084910,48.215263,19.856,0.088
10779233,283.113800,48.131338,13.555,0.019
10779265,283.130910,48.140694,15.860,0.019
10779266,283.131110,48.129922,15.731,0.019
10779358,283.187550,48.269669,19.451,0.059
10779416,283.222390,47.124938,19.347,0.065
10779420,283.225240,48.199994,14.163,0.018
10779479,283.257870,48.451992,18.332,0.032
10779537,283.290810,48.185825,12.486,0.019
10779585,283.324240,48.336017,16.491,0.021
10779655,283.361120,47.061621,19.534,0.078
10779762,283.416660,48.115684,15.721,0.020
10779831,283.451675,49.516051,14.767,0.016
10779870,283.469750,48.101724,15.511,0.020
10779902,283.485040,48.175608,15.114,0.019
10779905,283.486160,48.101291,13.162,0.020
10779917,283.495670,47.940443,18.739,0.051
10780012,283.543850,48.129141,13.019,0.021
10780032,283.564880,43.058257,16.088,0.014
10780580,283.909450,47.558128,18.573,0.038
10780620,283.934580,46.976924,15.793,0.020
10780632,283.938800,48.139136,12.403,0.018
10780670,283.961110,48.166343,14.395,0.018
10782303,284.862860,47.472080,18.336,0.033
10782318,284.876360,47.289855,19.850,0.101
10782343,284.892720,48.121123,14.712,0.021
10782351,284.896610,48.594874,18.496,0.041
10782383,284.911960,48.147932,13.330,0.021
10782396,284.922900,48.127294,15.073,0.022
10782412,284.935750,48.125777,14.215,0.022
10782541,285.009400,48.111634,15.468,0.015
10782578,285.019180,49.076614,18.723,0.047
10782640,285.050210,48.172143,16.152,0.020
10782672,285.070820,48.176352,14.703,0.019
10782682,285.076220,48.145620,13.776,0.018
10782704,285.087430,48.108550,13.949,0.019
10782730,285.100510,47.985565,18.970,0.057
10782763,285.117730,48.130441,15.445,0.018
10782786,285.132190,47.463114,,
10782863,285.183280,48.446351,18.643,0.041
10782875,285.190970,48.117431,13.978,0.018
10782880,285.193850,48.918695,17.884,0.032
10782908,285.217930,48.068170,19.849,0.095
10782949,285.238920,51.293733,18.373,0.036
10782967,285.247510,47.510132,19.834,0.104
10783068,285.297180,46.529848,18.234,0.034
10783081,285.305940,48.060851,17.298,0.025
10783198,285.361090,48.198565,13.323,0.018
10783243,285.389740,48.140079,14.752,0.018
10783282,285.410670,48.106504,13.967,0.018
10783298,285.422260,48.359934,18.804,0.049
10783333,285.442950,46.681690,18.286,0.037
10783387,285.479280,48.149453,18.110,0.031
10783415,285.486520,48.704952,15.626,0.020
10783558,285.567880,45.543092,16.422,0.020
10783566,285.572450,47.066532,19.116,0.054
10783579,285.581370,48.116518,15.206,0.018
10783633,285.614520,48.727503,16.338,0.021
10783644,285.621780,48.118577,14.443,0.019
10783665,285.632310,48.122686,13.868,0.018
10783671,285.636160,48.138816,17.668,0.026
10783683,285.645810,48.144496,16.118,0.020
10783694,285.650550,48.768036,19.021,0.053
10783729,285.669700,48.191679,15.456,0.019
10783756,285.683740,48.240207,16.893,0.022
10783770,285.692620,48.129555,13.686,0.018
10783781,285.700250,46.106051,14.984,0.021
10783812,285.717810,47.655182,18.568,0.042
10783841,285.733320,48.186091,14.474,0.019
10783851,285.739350,47.395989,19.470,0.066
10783862,285.745770,48.093120,18.046,0.034
10783891,285.768540,48.406353,14.462,0.018
10783906,285.774810,48.160610,13.867,0.018
10783919,285.780800,48.115370,15.406,0.019
10783945,285.802630,48.101612,15.318,0.019
10783964,285.811570,48.130927,12.156,0.018
10783972,285.817510,48.162600,14.322,0.019
10783977,285.819600,48.290799,,
10783979,285.819790,48.118780,15.506,0.019
10783986,285.821960,49.287227,16.220,0.020
10784013,285.830770,48.078897,18.745,0.051
10784114,285.881540,47.658850,13.452,0.020
10784141,285.903810,48.174033,13.773,0.018
10784143,285.905930,48.348486,14.622,0.018
10784210,285.937020,48.121659,15.919,0.019
10784221,285.940920,48.184758,12.543,0.018
10784234,285.947660,48.147432,16.120,0.020
10784235,285.947780,47.993977,19.198,0.113
10784301,285.974380,48.141479,17.892,0.036
10784342,285.997100,48.011023,14.117,0.019
10784394,286.016830,45.288540,19.497,0.089
10784565,286.107330,48.150662,16.071,0.020
10784700,286.190480,48.107381,15.007,0.018
10784711,286.198410,48.184819,14.930,0.018
10784718,286.203500,48.379065,17.908,0.030
10784724,286.205860,48.191994,13.976,0.018
10784750,286.215200,47.999412,15.047,0.019
10784759,286.222580,48.181683,13.418,0.018
10784761,286.223480,48.072361,18.927,0.069
10784793,286.239820,48.135520,14.414,0.018
10784819,286.258940,48.133356,14.504,0.018
10784840,286.271120,48.128177,16.227,0.021
10784862,286.288280,49.024974,13.412,0.019
10784883,286.300500,48.142550,15.464,0.021
10784958,286.345360,48.879469,18.425,0.060
10784966,286.348700,48.145194,14.629,0.019
10784969,286.350500,48.114023,14.500,0.019
10784996,286.363260,48.150929,12.504,0.019
10785100,286.416510,48.151980,15.818,0.020
10785190,286.463910,48.166443,15.046,0.020
10785195,286.464440,48.127724,17.066,0.024
10785253,286.495420,48.541950,18.160,0.036
10785271,286.510605,47.511128,19.009,0.035
10785305,286.527030,48.199429,15.654,0.019
10785310,286.529300,48.626830,19.067,0.062
10785348,286.553360,47.452213,20.004,0.090
10785374,286.566580,46.501963,20.574,0.150
10788121,288.017280,47.740477,16.822,0.023
10788228,288.066600,48.133707,,
10788288,288.084920,47.763957,15.925,0.019
10788348,288.105590,48.507147,18.851,0.055
10788412,288.140400,48.562569,18.641,0.044
10788451,288.157510,48.137705,11.129,0.017
10788461,288.162540,47.973134,19.309,0.081
10788468,288.166830,48.105888,15.469,0.019
10788476,288.171630,48.188564,17.118,0.023
10788514,288.188770,47.897035,19.421,0.080
10788536,288.196640,48.195827,15.972,0.019
10788540,288.198430,49.330648,17.050,0.024
10788617,288.227650,48.102730,,
10788750,288.282960,47.225521,17.712,0.030
10788808,288.305680,48.397108,18.559,0.045
10788819,288.309890,48.174843,14.841,0.018
10788836,288.320410,48.137581,15.490,0.018
10788887,288.345740,48.188980,11.233,0.017
10788890,288.346910,48.147555,15.330,0.018
10788963,288.377370,48.930820,16.021,0.020
10788964,288.377480,48.109289,16.175,0.019
10788980,288.383740,48.169977,14.181,0.018
10789011,288.401380,48.404072,12.474,0.017
10789074,288.432240,48.102262,14.301,0.018
10789097,288.439630,46.752105,19.226,0.053
10789131,288.453300,48.121074,12.725,0.018
10789138,288.455700,48.214818,,
10789153,288.460910,48.181476,12.909,0.018
10789202,288.481700,48.131068,10.736,0.017
10789273,288.516310,48.199735,13.617,0.018
10789292,288.524520,48.185182,15.254,0.019
10789419,288.576490,47.821609,19.349,0.108
10789421,288.577365,48.762982,18.490,0.037
10789445,288.585720,48.170459,13.524,0.018
10789476,288.602200,48.082473,14.236,0.018
10789700,288.711190,48.394455,16.666,0.021
10789702,288.712930,48.137807,13.791,0.018
10789827,288.768340,48.127787,15.970,0.019
10789864,288.780800,48.819486,18.323,0.054
10789877,288.788570,49.245665,18.369,0.040
10844053,282.780640,48.225872,15.108,0.020
10844056,282.781840,48.217386,14.435,0.019
10844074,282.794900,48.261990,13.331,0.020
10844136,282.839120,48.219279,13.543,0.019
10844142,282.840240,48.262996,13.734,0.020
10844170,282.860390,48.220010,14.291,0.019
10844206,282.884500,48.218793,15.939,0.021
10844211,282.888210,48.246084,18.418,0.037
10844217,282.893210,48.356203,17.829,0.028
10844250,282.913190,48.278281,14.322,0.021
10844267,282.920740,48.227808,13.623,0.020
10844279,282.929210,48.260216,14.432,0.020
10844288,282.933200,48.277265,13.941,0.020
10844310,282.948360,48.245049,15.045,0.020
10844373,282.990750,48.214880,16.122,0.022
10844393,283.004730,48.217139,15.065,0.020
10844413,283.017750,48.253722,14.150,0.020
10844428,283.026310,47.611959,17.257,0.025
10844451,283.039200,48.218912,15.104,0.019
10844456,283.041110,48.267802,15.093,0.020
10844462,283.045470,48.200113,13.547,0.019
10844549,283.101620,48.207373,15.617,0.020
10844564,283.115530,48.325761,17.889,0.027
10844590,283.135150,48.242974,15.065,0.020
10844609,283.152200,48.204052,14.965,0.019
10844671,283.196410,48.231609,13.039,0.018
10844693,283.213660,47.189260,17.616,0.025
10844724,283.232925,48.762100,17.237,0.018
10844728,283.236580,48.298139,15.406,0.019
10844738,283.242130,48.240911,15.527,0.019
10844748,283.248250,48.237867,15.809,0.020
10844751,283.249560,48.471249,19.954,0.091
10844862,283.326310,47.885985,19.587,0.090
10844882,283.340880,48.854858,18.819,0.047
10844895,283.350130,48.204020,14.047,0.018
10844932,283.369810,48.246098,14.416,0.019
10844973,283.401180,48.675578,18.385,0.037
10844977,283.404120,47.918466,19.758,0.094
10845027,283.439720,48.225017,14.848,0.027
10845049,283.455650,47.244798,,
10845110,283.493250,46.083759,17.036,0.025
10845188,283.552500,47.886335,16.420,0.021
10845221,283.574905,48.271901,14.708,0.014
10845320,283.632830,49.842726,12.696,0.018
10845333,283.646100,49.263417,16.729,0.021
10845341,283.655000,48.228370,15.571,0.019
10845383,283.682820,47.858288,15.848,0.021
10845522,283.772610,48.231978,15.048,0.018
10845540,283.777800,48.245659,14.294,0.018
10845570,283.795230,48.914234,19.873,0.096
10845572,283.797150,48.256120,14.670,0.018
10845608,283.818500,48.242790,15.524,0.019
10845640,283.835200,48.253540,12.285,0.018
10847145,284.807510,48.201261,13.760,0.018
10847177,284.830630,48.210539,14.373,0.019
10847270,284.885690,48.247691,14.394,0.019
10847321,284.913910,48.236107,12.136,0.021
10847377,284.942160,47.866010,16.321,0.022
10847459,284.993920,48.213528,13.180,0.020
10847511,285.019480,48.229110,15.842,0.014
10847722,285.137840,47.947523,,
10847732,285.144760,49.637663,18.284,0.034
10847736,285.146110,48.212363,16.063,0.020
10847821,285.199980,48.291203,19.920,0.098
10847913,285.255170,48.221174,14.445,0.018
10847936,285.269260,48.227616,15.547,0.019
10847960,285.284940,48.229376,14.820,0.018
10847966,285.287400,48.215104,15.372,0.019
10848050,285.330800,48.211692,12.664,0.017
10848065,285.338820,47.932954,,
10848159,285.387670,48.237092,15.519,0.019
10848246,285.431960,47.323779,17.288,0.024
10848332,285.480640,48.202463,12.442,0.018
10848372,285.500810,48.247774,15.750,0.020
10848553,285.584230,48.213127,13.486,0.018
10848574,285.600140,48.200485,14.931,0.019
10848618,285.629130,48.230495,10.915,0.019
10848659,285.648250,48.223440,15.749,0.019
10848727,285.679640,48.221375,15.672,0.020
10848756,285.700520,48.224104,14.322,0.019
10848841,285.752730,48.058988,19.510,0.095
10848874,285.774620,48.227510,15.191,0.019
10848995,285.830150,47.923533,18.483,0.054
10849073,285.876950,47.386417,17.413,0.023
10849082,285.883040,48.215020,13.635,0.018
10849124,285.908550,48.204710,14.976,0.019
10849137,285.917170,47.619600,17.713,0.028
10849222,285.963710,48.942213,15.253,0.019
10849419,286.065140,48.202903,13.570,0.018
10849424,286.065940,48.228721,13.722,0.018
10849494,286.104000,48.211754,14.777,0.019
10849499,286.108060,48.232722,12.032,0.018
10849524,286.124310,48.224685,14.651,0.018
10849918,286.344550,48.237193,13.807,0.019
10849926,286.350350,48.207623,16.050,0.021
10849973,286.377910,48.230774,15.650,0.020
10850024,286.404690,48.503718,18.522,0.050
10850061,286.429640,47.974088,20.019,0.185
10850084,286.447220,48.218296,14.308,0.013
10850155,286.485830,47.458839,18.620,0.030
10853545,288.271520,48.237296,14.158,0.018
10853566,288.282800,48.240020,16.036,0.019
10853667,288.328630,48.245970,14.259,0.019
10853698,288.343420,48.220448,15.080,0.018
10853783,288.377520,48.205987,11.043,0.017
10853788,288.380920,48.241149,13.738,0.018
10853807,288.393580,46.773867,18.309,0.032
10853840,288.410120,48.697085,19.427,0.092
10853854,288.418480,48.458281,17.894,0.027
10853891,288.439400,48.207227,,
10853908,288.447800,48.230114,12.199,0.018
10854064,288.514230,48.237234,12.936,0.018
10854104,288.531250,50.443537,18.583,0.039
10854117,288.538070,48.228964,13.838,0.018
10854124,288.540710,48.204868,15.065,0.019
10854166,288.565270,48.213666,12.282,0.018
10904661,282.817110,48.331157,15.188,0.020
10904695,282.846840,48.088018,18.910,0.042
10904738,282.872300,47.673504,19.319,0.057
10904791,282.905520,48.369502,14.069,0.019
10904857,282.966260,48.345103,14.959,0.020
10904866,282.972970,48.347712,13.818,0.020
10904870,282.974940,48.336176,15.534,0.020
10904883,282.991730,48.386655,15.540,0.021
10904900,283.008420,47.423342,19.971,0.093
10904961,283.061810,49.184760,20.207,0.128
10904965,283.066250,48.334571,15.785,0.021
10904979,283.076500,48.356186,15.047,0.021
10905024,283.113360,48.303523,15.211,0.020
10905040,283.120750,46.954593,18.990,0.056
10905066,283.138410,47.695275,18.126,0.034
10905076,283.143160,48.040212,16.395,0.020
10905098,283.154600,48.327319,12.887,0.019
10905111,283.162770,48.333569,15.108,0.020
10905127,283.176060,48.321334,14.264,0.019
10905139,283.187250,48.381939,13.543,0.018
10905173,283.210640,46.948999,18.516,0.038
10905239,283.255520,48.355273,13.802,0.018
10905270,283.286630,48.365063,15.535,0.019
10905276,283.290370,46.235214,17.168,0.027
10905407,283.382660,48.709862,16.187,0.021
10905456,283.417910,48.374357,15.492,0.019
10905553,283.487970,48.273397,15.692,0.021
10905579,283.504950,48.897932,13.032,0.019
10905589,283.508500,48.464051,18.836,0.052
10905590,283.508940,48.830641,17.345,0.027
10905591,283.509970,47.903655,19.788,0.098
10905610,283.527510,48.372510,13.951,0.019
10905625,283.536940,48.481297,12.334,0.020
10905641,283.548360,48.388949,13.584,0.019
10905649,283.553120,48.328129,13.878,0.019
10905664,283.567460,49.295710,17.791,0.028
10905678,283.580040,48.341687,15.154,0.014
10905697,283.596625,48.226023,19.394,0.054
10905711,283.606450,48.399494,14.619,0.019
10905743,283.627100,48.379404,13.498,0.019
10905746,283.628840,48.114260,18.896,0.054
10905766,283.641840,48.153105,18.709,0.052
10905767,283.642570,47.326965,19.146,0.066
10905787,283.657520,48.319898,14.554,0.018
10905804,283.669280,48.334253,14.485,0.019
10905824,283.685930,48.340274,12.762,0.018
10905827,283.688760,48.236067,18.421,0.037
10905839,283.697710,48.314580,15.745,0.019
10905861,283.713560,48.316740,12.704,0.018
10905869,283.719240,48.323085,14.004,0.018
10905870,283.720600,48.326758,15.718,0.019
10905873,283.721770,48.354426,13.945,0.019
10905880,283.726830,48.318352,14.257,0.018
10905911,283.745820,47.099761,16.423,0.024
10905926,283.751300,48.873916,19.320,0.065
10905942,283.766350,48.735904,17.728,0.028
10905978,283.799760,48.303822,15.384,0.018
10908520,285.530300,47.812138,19.283,0.049
10908833,285.714060,48.382570,15.812,0.020
10909098,285.877950,48.399014,13.080,0.018
10909251,285.964690,49.130130,17.921,0.038
10960424,282.850240,48.428982,11.504,0.018
10960450,282.872250,43.833123,19.020,0.055
10960481,282.907530,48.769528,13.287,0.014
10960501,282.922140,48.488109,13.986,0.021
10960568,282.980720,48.471914,15.611,0.021
10960585,282.994100,48.444156,13.681,0.020
10960722,283.101160,48.465061,13.433,0.019
10960799,283.155010,48.472892,15.801,0.019
10960808,283.161100,48.492162,13.805,0.018
10960822,283.176400,48.800506,16.684,0.023
10960823,283.176690,48.634777,18.666,0.041
10960865,283.219500,48.444498,14.401,0.018
10960887,283.235110,48.459067,14.771,0.018
10960920,283.266680,47.666272,19.685,0.075
10960935,283.274650,48.428860,13.769,0.018
10960993,283.315910,48.404884,11.308,0.018
10960994,283.317860,48.460859,12.723,0.018
10960995,283.317900,48.404599,14.857,0.018
10961011,283.327720,48.670100,15.641,0.019
10961178,283.436950,46.931537,16.771,0.023
10961244,283.480690,48.468895,17.402,0.025
10961247,283.482230,48.160339,19.856,0.099
10961265,283.496580,47.724149,16.191,0.020
10961314,283.530860,49.214462,16.085,0.020
10961321,283.536940,48.481297,12.334,0.020
10961390,283.591120,49.050447,16.383,0.020
10961401,283.598875,48.418407,14.554,0.014
10961415,283.608310,48.466293,13.972,0.019
10961416,283.608580,48.426898,14.377,0.018
10961587,283.717030,48.401701,12.200,0.018
10962659,284.494770,47.158680,19.960,0.103
10962686,284.517370,48.481901,19.415,0.065
10962699,284.524740,48.416156,13.757,0.018
10963844,285.298840,47.469417,16.402,0.020
10963878,285.314500,48.455764,13.946,0.018
10963951,285.362620,48.486270,15.954,0.019
10964047,285.409360,48.315398,18.648,0.046
10964058,285.413120,48.307797,19.975,0.097
10964086,285.429440,48.444866,13.962,0.018
10964141,285.465540,48.426002,16.080,0.020
10964144,285.466360,48.418105,13.985,0.018
10964183,285.489460,48.478786,12.329,0.018
10964190,285.495950,48.485927,15.379,0.019
10964196,285.502610,48.450306,15.634,0.019
10964223,285.519380,46.152134,12.175,0.018
10964265,285.546340,48.410877,15.463,0.019
10964280,285.553270,48.424254,13.674,0.018
10964291,285.558000,48.448443,13.289,0.028
10964312,285.577670,48.492844,15.896,0.020
10964318,285.581220,48.259528,15.419,0.019
10964344,285.590620,48.446364,11.959,0.018
10964362,285.600640,48.436608,18.585,0.042
10964387,285.625220,48.659862,19.078,0.057
10964390,285.625860,48.465567,14.561,0.018
10964411,285.645900,48.436549,16.561,0.020
10964422,285.654240,48.493223,12.468,0.018
10964437,285.660060,48.401869,13.157,0.019
10964440,285.662710,48.435409,14.776,0.019
10964465,285.681220,48.430484,16.095,0.022
10964476,285.687710,48.489127,14.144,0.018
10964504,285.712870,48.414043,15.297,0.019
10964521,285.727110,47.666468,19.006,0.050
10964533,285.736450,48.467555,13.500,0.018
10964580,285.763360,48.484726,15.198,0.019
10964584,285.764950,48.290490,15.269,0.019
10964696,285.836820,48.413780,14.749,0.023
10964727,285.858600,48.403248,15.727,0.019
10964743,285.865130,47.470726,17.443,0.025
10964752,285.870890,47.224730,19.840,0.130
10964790,285.894250,47.974837,13.617,0.018
10964814,285.910720,49.177581,19.701,0.129
10964868,285.943000,48.438338,16.188,0.020
10964876,285.947660,48.364754,18.714,0.045
10964907,285.965010,48.433080,15.980,0.019
10964922,285.972260,48.621183,17.050,0.023
10964938,285.984100,49.952115,19.661,0.112
10965008,286.024050,48.431810,14.694,0.018
10965032,286.036710,48.492072,14.574,0.018
10965063,286.055310,48.499377,13.267,0.018
10965080,286.064520,48.435871,14.541,0.018
10965328,286.199960,48.437249,18.876,0.050
11014619,282.972680,49.026777,15.829,0.020
11014623,282.973490,48.582014,19.918,0.096
11014717,283.048050,48.576576,14.223,0.020
11014721,283.048870,47.570375,15.914,0.021
11014767,283.083710,48.549496,17.578,0.028
11014774,283.087650,45.263332,18.176,0.032
11014791,283.103320,48.520999,15.123,0.019
11014803,283.109770,48.509181,12.641,0.019
11014843,283.137900,48.560754,15.608,0.021
11014901,283.189200,48.575444,12.900,0.019
11014907,283.190690,48.788118,19.196,0.061
11014921,283.199420,45.324475,20.343,0.116
11014932,283.207010,48.580550,15.259,0.021
11014947,283.220500,48.566537,13.853,0.019
11014952,283.226600,49.354850,17.550,0.026
11014965,283.235520,48.318585,18.855,0.041
11014969,283.236450,48.858748,16.893,0.022
11014998,283.258950,48.202315,17.883,0.030
11015029,283.283990,45.585516,18.471,0.033
11015043,283.294810,48.545106,14.814,0.019
11015048,283.299900,48.561733,15.780,0.020
11015108,283.340330,48.236819,16.116,0.021
11015143,283.370950,47.790323,15.221,0.014
11015153,283.376020,48.545671,13.890,0.018
11015154,283.376880,48.975715,16.424,0.023
11015206,283.419360,47.917974,19.876,0.108
11015239,283.448675,49.349595,18.819,0.034
11015241,283.449340,48.699520,19.329,0.062
11015261,283.466480,48.787971,19.587,0.061
11015292,283.485410,48.563371,13.925,0.019
11015323,283.507315,48.746073,18.094,0.024
11015324,283.508000,48.506879,13.052,0.020
11015351,283.521920,48.569781,16.019,0.020
11015367,283.531710,48.544721,15.760,0.020
11015392,283.547640,48.366458,19.528,0.067
11015408,283.561990,48.251399,16.114,0.022
11016473,284.329970,48.592964,15.584,0.020
11016503,284.351160,48.368157,19.129,0.055
11016546,284.383550,48.548218,13.488,0.019
11017497,285.028550,48.581715,15.079,0.014
11017620,285.095390,47.228556,15.363,0.015
11017637,285.106610,48.543503,,
11017658,285.121930,48.596993,13.414,0.018
11017775,285.188850,48.877258,17.804,0.028
11017791,285.202420,48.566893,12.143,0.017
11017815,285.214290,48.579334,15.027,0.018
11017831,285.224480,48.955777,15.506,0.019
11017853,285.238730,48.562777,16.018,0.020
11017875,285.255440,48.860805,15.383,0.018
11017883,285.259190,48.317045,15.456,0.019
11017901,285.268690,48.761345,16.792,0.016
11017907,285.270790,48.574214,12.011,0.018
11017931,285.286990,48.600424,13.154,0.018
11017962,285.306980,46.346331,18.773,0.048
11017984,285.320130,48.454522,18.124,0.031
11017985,285.320330,49.899268,19.318,0.074
11018029,285.343250,48.508176,12.926,0.018
11018071,285.360100,48.582278,14.485,0.018
11018074,285.361950,47.509969,14.760,0.018
11018096,285.372440,47.391919,16.840,0.022
11018104,285.376970,48.155544,19.397,0.060
11018139,285.390130,48.309360,11.621,0.018
11018155,285.398590,46.858643,19.371,0.051
11018164,285.402890,48.548344,15.135,0.018
11018169,285.404930,49.090389,16.203,0.020
11018182,285.412100,48.444818,18.313,0.033
11018203,285.427710,48.561609,11.822,0.018
11018232,285.452120,46.149305,18.142,0.027
11018253,285.461130,48.592149,14.883,0.019
11018273,285.472620,48.217962,18.327,0.035
11018281,285.475310,47.443209,19.594,0.076
11018283,285.476850,48.501808,11.859,0.018
11018285,285.477110,48.960601,16.762,0.021
11018293,285.483400,49.355917,14.753,0.019
11018329,285.509290,48.519144,15.340,0.019
11018371,285.535900,48.580205,16.102,0.020
11018376,285.538800,48.525540,14.356,0.018
11018441,285.579550,48.584855,15.515,0.019
11018454,285.591830,48.589790,17.387,0.023
11018462,285.597290,48.502883,12.910,0.018
11018481,285.606470,48.548664,12.765,0.018
11018522,285.640480,48.294669,18.703,0.040
11018548,285.655800,48.565448,19.092,0.057
11018628,285.705770,49.831564,18.635,0.068
11018636,285.711620,48.500631,13.438,0.018
11018664,285.725860,48.736744,18.153,0.049
11018710,285.749340,48.822088,17.522,0.035
11018717,285.751420,48.506236,12.635,0.019
11018728,285.755270,48.854077,18.424,0.050
11018744,285.765700,48.554009,14.118,0.019
