Filename, Kepler ID, Start Time, End Time, Estimated Bolometric Energy (erg)
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154246109919980611_LC.csv,10198453,926138513.164,926138552.011,5.74859807135e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154246109919980611_LC.csv,10198453,991663821.256,991663863.585,3.93218477039e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289961074_LC.csv,8544992,996081397.62,996081558.248,5.5013343579e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289961078_LC.csv,8545067,996081381.743,996081470.345,3.72885909187e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289961078_LC.csv,8545067,996081712.636,996081801.53,2.2672319564e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289961078_LC.csv,8545067,996081491.016,996081536.665,9.03449451572e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289961078_LC.csv,8545067,996081801.53,996081819.507,8.41155352817e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289961119_LC.csv,8545049,996081397.34,996081471.53,3.07597193735e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289961119_LC.csv,8545049,996081471.53,996081536.535,8.24844995548e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289961119_LC.csv,8545049,996081752.619,996081819.238,1.46471695387e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289961157_LC.csv,8545075,996081391.981,996081451.862,2.68900181869e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289961299_LC.csv,8544838,996081349.525,996081470.588,3.1926514107e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289963900_LC.csv,8737961,934781073.858,934781172.837,3.5546193752e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289966105_LC.csv,8803106,996075637.382,996075731.599,1.27878827871e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289966161_LC.csv,8868558,996069387.498,996069557.447,3.86298108798e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289966161_LC.csv,8868558,996069557.447,996069718.15,4.01544422924e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289966161_LC.csv,8868558,996075307.713,996075409.181,3.36009032264e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289966617_LC.csv,8871757,996212431.505,996212514.704,7.37828967678e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289967005_LC.csv,8868481,996069507.962,996069618.335,2.13034074132e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289970910_LC.csv,9141116,926132731.931,926132794.78,2.77112441488e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289970910_LC.csv,9141116,926132590.035,926132689.894,5.93427551589e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289970910_LC.csv,9141116,926132689.894,926132721.243,1.80322739004e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289970910_LC.csv,9141116,930226151.214,930226231.042,9.24903893867e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971175_LC.csv,9141097,926132530.641,926132601.426,9.49240353334e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971175_LC.csv,9141097,992361261.699,992361420.054,2.47366458587e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971229_LC.csv,9141060,929924148.716,929924349.387,1.06925058439e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971338_LC.csv,9205291,929924092.83,929924110.003,8.07435927824e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971338_LC.csv,9205291,992361098.963,992361149.533,4.62426411021e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971590_LC.csv,9205271,929924101.42,929924199.809,2.98166884506e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971590_LC.csv,9205271,929924199.809,929924399.335,3.37627646183e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971590_LC.csv,9205271,930226077.201,930226130.542,4.96503987995e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971590_LC.csv,9205271,992361109.319,992361440.418,4.79406633008e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971861_LC.csv,9141412,926132352.531,926132401.219,1.43965469414e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971861_LC.csv,9141412,926132469.833,926132573.925,1.18646259066e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971861_LC.csv,9141412,926132291.16,926132401.219,1.52931546093e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971861_LC.csv,9141412,926132251.364,926132280.111,7.5376346299e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971861_LC.csv,9141412,930225988.565,930226049.543,8.69355260373e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289971861_LC.csv,9141412,930374023.342,930374128.489,7.4537865031e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294289972147_LC.csv,9205324,992361259.397,992361420.831,4.71111696098e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,926132249.935,926132289.848,5.43467340504e+38
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,929924859.974,929925079.928,1.99058739667e+39
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,929924819.997,929925079.928,2.36510461588e+39
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,930225944.007,930226114.494,2.04760022794e+39
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,930226610.112,930226849.924,1.67576484347e+39
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,930226869.971,930226989.91,1.00405169264e+39
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,930368695.477,930369086.985,5.40371678219e+39
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,930368002.068,930368091.102,1.18635064474e+39
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,930368605.502,930368689.959,6.59127306631e+38
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,930374400.986,930375007.471,1.25050039625e+40
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,930373943.982,930374230.473,3.04818767066e+39
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,992360972.423,992361074.008,1.04071401653e+39
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,992361838.98,992362029.99,1.78512439002e+39
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,992362029.99,992362112.511,6.28455760844e+38
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154281294291024765_LC.csv,9204718,992362120.058,992362223.979,9.71495734385e+38
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154316478662059563_LC.csv,8007851,930345365.795,930345396.227,1.75939584111e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154316478662059694_LC.csv,8076612,933498380.597,933498421.006,5.72768104784e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154316478662059818_LC.csv,8076634,930345351.609,930345381.634,3.97500442664e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154316478662059818_LC.csv,8076634,930564440.507,930564470.523,3.49556422402e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154316478662059818_LC.csv,8076634,933498382.076,933498598.45,9.10079686869e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154316478662059818_LC.csv,8076634,991634282.053,991634320.079,3.32610503284e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154316478662059922_LC.csv,8076292,926150400.253,926150490.602,8.06853421361e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154316478662059922_LC.csv,8076292,991633511.959,991633662.113,1.58927410371e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154316478662059953_LC.csv,8076630,930345351.347,930345400.251,2.90639459624e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154316478662059953_LC.csv,8076630,930564322.124,930564471.264,4.62008722807e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154316478662059953_LC.csv,8076630,991634236.195,991634321.36,4.45293581011e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154316478662060012_LC.csv,8007289,926150173.008,926150262.426,3.13746476586e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228293_LC.csv,11019383,995614431.859,995614623.583,8.9836406509e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228363_LC.csv,11019472,995614360.248,995614499.432,1.45114794121e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,926102733.858,926102792.526,3.21467831508e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,926102854.884,926102904.976,1.84599366039e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,926103323.436,926103383.969,2.05345542354e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,926103094.937,926103142.301,1.59166039948e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,926103202.668,926103264.014,1.68026384417e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,926103836.324,926103885.341,7.99354907806e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,926102953.326,926103022.974,1.59946449507e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,926103563.764,926103623.934,1.54867715321e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,926103683.321,926103753.141,1.19534128154e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,926103443.367,926103513.498,1.43048650257e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,930267444.174,930267485.503,4.61640521646e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,930267683.834,930267725.15,5.88750310169e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,930267742.027,930267803.407,4.44467697564e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,930268172.751,930268213.406,4.09461873707e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,930267823.425,930267854.704,3.30661815083e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,930268275.149,930268324.366,5.03845816782e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,930267504.967,930267523.849,3.01690508975e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,930273497.341,930273525.074,7.54147859298e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,930273604.801,930273644.051,5.87782874801e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,933710306.376,933710333.715,4.23380292047e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,933710796.063,933710823.218,3.23189920271e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,991669585.218,991669645.467,1.10081191451e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,991669335.022,991669402.842,1.61709205864e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,991669223.535,991669275.095,9.31533949328e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,991669424.124,991669535.724,1.35730931869e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228570_LC.csv,11018139,991669706.64,991669812.458,9.58127367857e+31
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228834_LC.csv,11019556,995614479.397,995614610.871,2.09294513002e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228874_LC.csv,11019557,995614348.353,995614472.018,9.52507332995e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228923_LC.csv,11019378,995614299.022,995614428.321,5.2045988033e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406228976_LC.csv,11019427,995614309.49,995614478.998,4.14491249174e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406229004_LC.csv,11074022,992745898.802,992746009.188,2.66723177268e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406229004_LC.csv,11074022,995614308.405,995614478.698,9.79817017563e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406229258_LC.csv,11073099,995791358.403,995791394.183,1.89869644782e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406230680_LC.csv,11125640,995792121.459,995792294.254,6.90393751256e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406230783_LC.csv,11125613,995792121.043,995792211.414,2.33025414211e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406230927_LC.csv,11125598,995792099.021,995792230.117,1.09901067207e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406230935_LC.csv,11125666,995792128.715,995792246.662,4.04092707729e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406230939_LC.csv,11125784,995792130.088,995792220.733,8.5012150841e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406230971_LC.csv,11125860,995792128.217,995792293.42,1.77727892503e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406230985_LC.csv,11125757,995792089.941,995792220.338,2.98740823807e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231004_LC.csv,11126758,995791934.737,995791995.416,3.54809560497e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231025_LC.csv,11126038,995792202.713,995792302.65,3.37952284028e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231042_LC.csv,11125263,992166830.841,992166880.422,9.71547088623e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231062_LC.csv,11125998,995792201.114,995792341.626,6.82721710487e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231197_LC.csv,11179076,995792129.1,995792209.533,1.18836468896e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231266_LC.csv,11179468,995792190.38,995792247.86,2.1847065511e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231276_LC.csv,11125244,992166819.525,992166879.878,2.0526511853e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231286_LC.csv,11179077,995792121.908,995792221.04,9.86789195834e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231405_LC.csv,11179336,995792191.636,995792291.281,1.33358782305e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231625_LC.csv,11179913,992160959.346,992161087.367,1.39959429857e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231625_LC.csv,11179913,992165821.584,992165895.783,8.12474638749e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231625_LC.csv,11179913,995792351.509,995792432.199,1.90307344546e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231655_LC.csv,11180103,992160726.534,992160817.365,3.4338319529e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231658_LC.csv,11180003,992166844.297,992166992.157,8.78145148501e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231658_LC.csv,11180003,995792424.431,995792484.007,1.97189576766e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231772_LC.csv,11178539,992160146.56,992160284.075,4.59372156616e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231868_LC.csv,11179902,992160951.924,992161089.153,1.24293434984e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231868_LC.csv,11179902,992165821.54,992165909.542,1.62769202269e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231868_LC.csv,11179902,992165930.403,992166021.341,3.51983140991e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231868_LC.csv,11179902,995791139.533,995791250.782,1.57173246652e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231868_LC.csv,11179902,995792352.939,995792421.7,2.76409264865e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406231988_LC.csv,11179320,995791611.263,995791652.16,1.34959664825e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232023_LC.csv,11178871,995791529.846,995791642.466,1.92048416836e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232185_LC.csv,11179559,995791281.533,995791361.792,2.53039349183e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232359_LC.csv,11232672,995791603.553,995791639.847,9.3830828236e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232672_LC.csv,11232205,995791548.032,995791639.6,5.19026799907e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406232945_LC.csv,11233180,992160951.207,992161070.563,6.40171777926e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406235330_LC.csv,11338111,995791871.552,995792065.395,6.40182424439e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406235330_LC.csv,11338111,995792065.395,995792222.427,5.27295889469e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154386847406235330_LC.csv,11338111,995791377.941,995792222.427,2.69590692864e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778318100_LC.csv,10122038,995502011.264,995502053.953,1.13028199834e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778318410_LC.csv,10122250,933622632.64,933622795.201,1.50962623131e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778323438_LC.csv,10386925,992834269.4,992834306.276,6.10729849337e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778323438_LC.csv,10386925,992852021.056,992852067.536,1.18834797032e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778324071_LC.csv,10387586,992851927.299,992852026.495,8.13358428407e+32
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778325113_LC.csv,10452364,933622016.844,933622074.815,1.76226596273e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778327815_LC.csv,10646570,992379746.073,992379762.36,8.40023772501e+33
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778327815_LC.csv,10646570,992379470.892,992379562.819,1.3554901335e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778327815_LC.csv,10646570,992497713.499,992497788.702,6.25837223356e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778327815_LC.csv,10646570,995590742.106,995590862.866,2.45023713517e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778327815_LC.csv,10646570,995591073.766,995591123.936,1.25744279009e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778327973_LC.csv,10711515,992379763.08,992379864.475,3.05080332197e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3154422031778328050_LC.csv,10711551,992379673.49,992379813.361,1.33285100057e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,991787089.801,991787270.47,1.54896846658e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,991787940.148,991788039.843,5.54635525831e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,991798924.464,991799029.927,1.25092961563e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,991799759.886,991799923.455,1.09828304782e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,992006586.51,992007169.899,1.29129840137e+38
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,992006090.332,992006270.051,2.88625788877e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,992006279.966,992006350.068,4.08078486643e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,992029731.428,992030013.432,4.39167325589e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,992030426.637,992030850.087,9.64528167451e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,992030257.863,992030401.567,1.02835099051e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,992449664.477,992449849.914,3.11227300575e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,992450706.013,992451088.289,3.33766077219e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,992450629.934,992450699.938,6.5023167061e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,993503199.893,993503227.409,8.52874126396e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314083_LC.csv,6964503,993503282.436,993503340.012,1.57867756782e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,7295555,991787090.069,991787370.077,1.65706840775e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,7295555,991787911.109,991788166.466,1.00468967117e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,7295555,991798924.513,991799194.483,1.41047534723e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,7295555,991799796.582,991799999.374,8.33213680477e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,7295555,991799742.515,991799770.068,1.0788399949e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,7295555,992006090.414,992006341.918,1.47393859736e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,7295555,992007029.711,992007169.877,8.2050440927e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,7295555,992029731.574,992030013.524,1.54401758238e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,7295555,992030729.337,992030809.376,1.47108412277e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,7295555,992449664.504,992450049.995,2.59169781757e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,7295555,992450705.976,992451088.469,1.87506647566e+37
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314375_LC.csv,7295555,992450049.995,992450141.968,2.36601047495e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314400_LC.csv,7217481,992449859.907,992449940.156,1.61106201834e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314411_LC.csv,7217387,992449810.205,992449939.778,3.00809038581e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158362681453314441_LC.csv,7298822,992449839.252,992449959.694,1.87836729698e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403145_LC.csv,4374279,991781356.07,991781401.75,4.19625965102e+34
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403354_LC.csv,4474916,991781817.679,991781951.509,7.56895795326e+35
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403354_LC.csv,4474916,999944565.449,999944605.571,3.87872488167e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403415_LC.csv,4572083,995945676.243,995945815.798,3.43070062039e+36
/Users/cbrasseur/Documents/FlareWork/data/flareFiles/galexLcs/3158397865825403427_LC.csv,4571655,991823104.74,991823236.266,2.47119733596e+34
